"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.396153458E2,8.165519714E-1,-8.976832581E-1,2.390528870E-1,1.236826033E0
1.396253878E2,9.096583557E-1,-6.569837952E-1,-2.993774414E-3,1.122102934E0
1.396354288E2,1.028361511E0,-4.034111023E-1,-1.607656860E-1,1.116294549E0
1.396454708E2,9.943821716E-1,-1.878593445E-1,-7.858657837E-2,1.015018663E0
1.396555128E2,1.014739838E0,-4.281097412E-1,1.612147522E-1,1.113088085E0
1.396655538E2,1.035396881E0,-6.002517700E-1,2.971321106E-1,1.233140860E0
1.396755958E2,1.109492798E0,-7.607180786E-1,2.865042114E-1,1.375409367E0
1.396856368E2,9.300160217E-1,-9.895921326E-1,2.677931213E-1,1.384173235E0
1.396956788E2,5.816903687E-1,-1.077908478E0,3.109034729E-1,1.263689575E0
1.397057198E2,6.030958557E-1,-1.316961365E0,3.508703613E-1,1.490376415E0
1.397157618E2,8.116122437E-1,-1.214873657E0,3.926335144E-1,1.512875908E0
1.397258028E2,6.451583862E-2,-3.969744873E-1,2.472857666E-1,4.721242287E-1
1.397358448E2,-1.708547058E0,7.556286621E-1,5.718109131E-1,1.953733719E0
1.397458868E2,-3.743116150E0,2.178120575E0,1.346450043E0,4.535201811E0
1.397559278E2,-5.056185608E0,3.443589020E0,2.641856232E0,6.663536793E0
1.397659698E2,-5.987548828E0,4.569996643E0,4.829706573E0,8.947719032E0
1.397760108E2,-6.125112762E0,5.930218048E0,7.939340057E0,1.164979026E1
1.397860528E2,-4.702321472E0,6.828799438E0,1.245934067E1,1.496594464E1
1.397960938E2,-1.844314728E0,6.991361389E0,2.036275543E1,2.160838818E1
1.398061358E2,1.674268341E0,4.590803375E0,2.967354355E1,3.007320796E1
1.398161768E2,3.050057373E0,2.715503082E0,3.466506363E1,3.490477680E1
1.398262188E2,2.991080017E0,2.948718109E0,3.575704285E1,3.600288337E1
1.398362598E2,3.335962830E0,4.156706085E0,3.486145523E1,3.526652682E1
1.398463018E2,4.877906342E0,6.248156891E0,3.378025360E1,3.469782368E1
1.398563428E2,7.289391632E0,7.403604126E0,3.320305389E1,3.479067939E1
1.398663848E2,1.003947281E1,6.010151825E0,3.180017120E1,3.388456622E1
1.398764268E2,1.102128113E1,4.692591705E0,3.056404175E1,3.282757534E1
1.398864678E2,1.000205063E1,3.386108551E0,2.779974014E1,2.973772520E1
1.398965098E2,7.912994843E0,2.527793427E0,2.430061661E1,2.568122261E1
1.399065508E2,6.015989685E0,1.921554108E0,2.102707397E1,2.195500722E1
1.399165928E2,4.732857971E0,1.234931946E0,1.824421097E1,1.888852126E1
1.399266338E2,4.472698975E0,4.567002869E-1,1.609243561E1,1.670868322E1
1.399366758E2,4.426894226E0,3.847000122E-2,1.381507141E1,1.450706967E1
1.399467168E2,4.159550171E0,2.163002014E-1,1.168380341E1,1.240402779E1
1.399567588E2,3.457360382E0,5.766009521E-1,9.691296844E0,1.030568018E1
1.399668008E2,3.110531616E0,1.261726227E0,8.456065521E0,9.097934057E0
1.399768418E2,3.550017700E0,1.398242340E0,7.988887024E0,8.853249301E0
1.399868838E2,4.364324341E0,8.951385498E-1,7.969277802E0,9.130059619E0
1.399969248E2,4.745431824E0,3.710783386E-1,8.821904755E0,1.002411222E1
1.400069668E2,4.604425049E0,-1.568737793E-1,9.476044464E0,1.053663884E1
1.400170078E2,4.054319000E0,-4.830455017E-1,9.807455292E0,1.062341823E1
1.400270498E2,3.201841736E0,-3.942800903E-1,9.670340424E0,1.019424991E1
1.400370908E2,2.459235992E0,-1.085243225E-1,8.925639038E0,9.258868799E0
1.400471328E2,1.844763794E0,3.026705933E-1,8.098608856E0,8.311571954E0
1.400571738E2,1.563648376E0,6.227050781E-1,7.386389923E0,7.575718709E0
1.400672158E2,1.576072540E0,6.346801758E-1,6.818770294E0,7.027264895E0
1.400772568E2,1.569935303E0,5.771997070E-1,6.278543701E0,6.497535484E0
1.400872988E2,1.463207245E0,5.272036743E-1,5.859115906E0,6.062025928E0
1.400973449E2,1.323996735E0,5.240602112E-1,5.668262787E0,5.844382729E0
1.401073859E2,1.178798676E0,3.258723450E-1,6.079607391E0,6.201401869E0
1.401174279E2,9.967771912E-1,6.960525513E-2,6.468049622E0,6.544774677E0
1.401274689E2,6.084846497E-1,4.849914551E-2,7.156917114E0,7.182901107E0
1.401375109E2,1.465452576E-1,-1.257385254E-2,7.628137207E0,7.629555089E0
1.401475519E2,1.109193420E-1,-1.585203552E-1,7.763605499E0,7.766015848E0
1.401575939E2,4.796026611E-1,-1.332229614E-1,7.735314331E0,7.751313106E0
1.401676349E2,8.678952026E-1,1.207987976E-1,7.551945648E0,7.602612545E0
1.401776769E2,1.252146149E0,2.077679443E-1,7.341034241E0,7.449954444E0
1.401877189E2,1.384321289E0,2.652484131E-1,7.510032806E0,7.641157956E0
1.401977599E2,1.404080200E0,1.212478638E-1,8.089926910E0,8.211763493E0
1.402078019E2,1.278042297E0,-1.359173584E-1,8.807684326E0,8.900964489E0
1.402178429E2,9.518705750E-1,-2.335144043E-1,9.611812134E0,9.661651984E0
1.402278849E2,6.367758179E-1,-3.320095825E-1,1.023915756E1,1.026431008E1
1.402379259E2,4.559518433E-1,-3.517684937E-1,1.046443909E1,1.048027283E1
1.402479679E2,4.721182251E-1,-2.204914856E-1,1.052536240E1,1.053825250E1
1.402580089E2,5.195695496E-1,1.616638184E-2,1.028556107E1,1.029868828E1
1.402680509E2,3.014730835E-1,4.355941772E-1,9.683363342E0,9.697842746E0
1.402780919E2,1.377136230E-2,6.631210327E-1,9.166787567E0,9.190751517E0
1.402881339E2,-2.327659607E-1,9.150471497E-1,8.800499268E0,8.851004386E0
1.402981759E2,-2.574645996E-1,1.079105988E0,8.581055603E0,8.652472075E0
1.403082169E2,-2.586621094E-1,1.163680115E0,8.491541748E0,8.574808380E0
1.403182589E2,-3.704795837E-1,1.238823853E0,8.419990540E0,8.518695930E0
1.403282999E2,-5.742059326E-1,1.259780273E0,8.206983490E0,8.322940394E0
1.403383419E2,-8.045768738E-1,1.344204712E0,8.039631500E0,8.190842747E0
1.403483829E2,-9.357041931E-1,1.387315063E0,8.063881073E0,8.235676255E0
1.403584249E2,-1.012344818E0,1.400487671E0,8.194858704E0,8.375077129E0
1.403684659E2,-1.114133148E0,1.435664520E0,8.333620148E0,8.529457782E0
1.403785079E2,-1.187480621E0,1.515897675E0,8.433163147E0,8.650219457E0
1.403885499E2,-1.132245483E0,1.548230438E0,8.428672485E0,8.644160873E0
1.403985909E2,-1.102008362E0,1.685494995E0,8.409063263E0,8.646829521E0
1.404086329E2,-1.103654938E0,1.716181183E0,8.360264740E0,8.605658522E0
1.404186739E2,-1.054706726E0,1.719324646E0,8.319100342E0,8.560135163E0
1.404287159E2,-1.025517426E0,1.698817291E0,8.334817657E0,8.567779850E0
1.404387569E2,-1.021326141E0,1.658551025E0,8.548124084E0,8.767230119E0
1.404487989E2,-1.021775208E0,1.532513123E0,8.887618103E0,9.076473797E0
1.404588399E2,-9.815089417E-1,1.368903351E0,9.231453094E0,9.383868201E0
1.404688819E2,-9.301657104E-1,1.266216888E0,9.481433258E0,9.610727864E0
1.404789229E2,-9.180409241E-1,1.154698792E0,9.636660461E0,9.748915493E0
1.404889649E2,-1.105151825E0,1.148711243E0,9.669442291E0,9.799949607E0
1.404990069E2,-1.240919495E0,1.150507507E0,9.540709991E0,9.689617942E0
1.405090479E2,-1.261726227E0,1.215322723E0,9.464069366E0,9.624841368E0
1.405190899E2,-1.201701050E0,1.163829803E0,9.478289795E0,9.624788967E0
1.405291309E2,-1.145268402E0,1.104702759E0,9.559570770E0,9.691099071E0
1.405391729E2,-1.194216614E0,1.047821045E0,9.590556335E0,9.721257793E0
1.405492139E2,-1.404978333E0,1.116079102E0,9.423354034E0,9.592663756E0
1.405592559E2,-1.574425964E0,1.245709534E0,9.220675507E0,9.436708439E0
1.405692969E2,-1.670675812E0,1.365310822E0,9.006770325E0,9.261595056E0
1.405793389E2,-1.717079315E0,1.465452576E0,8.821156311E0,9.105422082E0
1.405893809E2,-1.731299744E0,1.524280243E0,8.727600861E0,9.027283414E0
1.405994219E2,-1.576371918E0,1.450783081E0,8.719966736E0,8.979283927E0
1.406094639E2,-1.302890625E0,1.364712067E0,8.797355804E0,8.997412526E0
1.406195049E2,-1.134041748E0,1.276246033E0,8.903036041E0,9.065258153E0
1.406295469E2,-1.114881592E0,1.173858948E0,9.167086945E0,9.308941338E0
1.406395879E2,-1.133892059E0,1.020278320E0,9.397308197E0,9.520298336E0
1.406496299E2,-1.116827545E0,8.934919739E-1,9.589807892E0,9.695877839E0
1.406596709E2,-1.107247467E0,8.638536072E-1,9.657167816E0,9.758746346E0
1.406697129E2,-1.030307465E0,9.069639587E-1,9.567204895E0,9.665170800E0
1.406797539E2,-1.153650970E0,1.115630035E0,9.421258392E0,9.556968695E0
1.406897959E2,-1.360969849E0,1.245110779E0,9.208550720E0,9.391482638E0
1.406998379E2,-1.546284485E0,1.367556152E0,9.119336243E0,9.350053425E0
1.407098789E2,-1.606758728E0,1.461410980E0,8.970994720E0,9.230175618E0
1.407199209E2,-1.516945496E0,1.539548492E0,8.811426544E0,9.072627565E0
1.407299619E2,-1.310824127E0,1.536105652E0,8.778944092E0,9.008204029E0
1.407400039E2,-1.121467896E0,1.566193085E0,8.839568024E0,9.047022376E0
1.407500449E2,-1.006656647E0,1.450483704E0,9.111851807E0,9.281330935E0
1.407600869E2,-9.949809265E-1,1.337468719E0,9.522747345E0,9.667550187E0
1.407701289E2,-9.086105347E-1,1.179996185E0,9.889035645E0,1.000054949E1
1.407801699E2,-8.330177307E-1,1.149160309E0,1.014605118E1,1.024484468E1
1.407902119E2,-8.285270691E-1,1.171763306E0,1.030621811E1,1.040565318E1
1.408002529E2,-7.514373779E-1,1.197809143E0,1.044587769E1,1.054114631E1
1.408102949E2,-6.313870239E-1,1.190624084E0,1.048838928E1,1.057461796E1
1.408203359E2,-5.110372925E-1,1.134341125E0,1.057625656E1,1.064918268E1
1.408303779E2,-5.107379150E-1,1.010099487E0,1.060245209E1,1.066269874E1
1.408404189E2,-6.346801758E-1,9.279203796E-1,1.056907150E1,1.062869360E1
1.408504609E2,-7.297325134E-1,8.532257080E-1,1.041055115E1,1.047091586E1
1.408605019E2,-7.592211914E-1,8.288264465E-1,1.016640884E1,1.022835465E1
1.408705439E2,-8.963360596E-1,9.577084351E-1,9.798324280E0,9.885736314E0
1.408805859E2,-1.031205597E0,1.086590424E0,9.432784424E0,9.550993965E0
1.408906269E2,-8.858578491E-1,1.093625793E0,9.258846130E0,9.365201182E0
1.409006689E2,-7.695497131E-1,1.230441284E0,9.009015656E0,9.125160579E0
1.409107099E2,-7.423063660E-1,1.332528992E0,8.774603119E0,8.906195156E0
1.409207519E2,-6.183641052E-1,1.267713776E0,8.634494476E0,8.748940921E0
1.409307929E2,-5.343887329E-1,1.255289612E0,8.532257080E0,8.640644317E0
1.409408349E2,-4.294569397E-1,1.189576263E0,8.513096924E0,8.606529160E0
1.409508759E2,-3.222798157E-1,1.167721710E0,8.350684662E0,8.438090577E0
1.409609179E2,-3.658392334E-1,1.303040314E0,8.210426331E0,8.321229052E0
1.409709599E2,-3.683839417E-1,1.306333466E0,7.957003326E0,8.071933832E0
1.409810009E2,-4.111949158E-1,1.341809692E0,7.785609741E0,7.911084221E0
1.409910429E2,-4.861889648E-1,1.430425415E0,7.583979034E0,7.732996481E0
1.410010839E2,-3.676354980E-1,1.350791016E0,7.426356812E0,7.557153414E0
1.410111259E2,-3.969744873E-1,1.392554169E0,7.446265411E0,7.585754045E0
1.410211669E2,-4.351451111E-1,1.380579071E0,7.310198364E0,7.452137275E0
1.410312089E2,-5.152285767E-1,1.247805176E0,7.227420502E0,7.352420374E0
1.410412499E2,-5.830375671E-1,1.259031830E0,7.254214783E0,7.385710938E0
1.410512919E2,-4.872367859E-1,1.135089569E0,7.234455872E0,7.339153887E0
1.410613339E2,-3.888912964E-1,1.044677582E0,7.322921906E0,7.407278375E0
1.410713749E2,-2.471360779E-1,8.882528687E-1,7.427254944E0,7.484262515E0
1.410814169E2,-3.876937866E-2,7.420069885E-1,7.504793701E0,7.541485658E0
1.410914538E2,7.634124756E-3,7.129673767E-1,7.489974518E0,7.523835394E0
1.411014958E2,-1.556762695E-2,5.613327026E-1,7.473359070E0,7.494426765E0
1.411115368E2,-4.775070190E-2,3.906875610E-1,7.512577515E0,7.522880952E0
1.411215788E2,9.295669556E-2,2.474354553E-1,7.456144867E0,7.460828475E0
1.411316198E2,2.766247559E-1,1.574725342E-1,7.273524628E0,7.280486204E0
1.411416618E2,4.930746460E-1,1.685494995E-1,6.807992706E0,6.827905699E0
1.411517038E2,6.581813049E-1,4.607418823E-1,6.123466187E0,6.175947203E0
1.411617448E2,8.463400269E-1,7.294331360E-1,5.317542114E0,5.433656069E0
1.411717868E2,9.029223633E-1,8.686436462E-1,4.714595947E0,4.878240003E0
1.411818278E2,7.488926697E-1,9.976753235E-1,4.457281036E0,4.628558147E0
1.411918698E2,6.920109558E-1,9.602531433E-1,4.227658539E0,4.390223455E0
1.412019108E2,6.445596313E-1,8.752299500E-1,4.187242584E0,4.326024161E0
1.412119528E2,3.820056152E-1,7.617658997E-1,4.132456512E0,4.219409011E0
1.412219938E2,8.382568359E-2,6.773414612E-1,4.234993286E0,4.289637086E0
1.412320358E2,-9.220825195E-2,3.918850708E-1,4.549938354E0,4.567714450E0
1.412420778E2,-1.285826111E-1,2.110610962E-1,4.958139496E0,4.964295271E0
1.412521188E2,-4.206253052E-2,8.352630615E-2,5.341043243E0,5.341861925E0
1.412621608E2,7.140151978E-2,6.541397095E-2,5.476062469E0,5.476918598E0
1.412722018E2,3.742218018E-1,2.365081787E-2,5.448669434E0,5.461556547E0
1.412822438E2,6.144721985E-1,3.814068604E-1,5.451214142E0,5.498980169E0
1.412922848E2,7.930508423E-1,4.269122314E-1,5.600154419E0,5.672117172E0
1.413023268E2,1.012195129E0,4.101470947E-1,5.696553955E0,5.800300560E0
1.413123678E2,1.368603973E0,1.372645569E-1,6.250551910E0,6.400102935E0
1.413224098E2,1.631906433E0,-4.746629333E-1,7.281158752E0,7.476877442E0
1.413324518E2,1.634002075E0,-9.978250122E-1,8.303981781E0,8.521838473E0
1.413424928E2,1.450184326E0,-1.110839996E0,9.006620636E0,9.190006276E0
1.413525348E2,1.335672455E0,-1.211580505E0,9.369615784E0,9.541574721E0
1.413625758E2,1.150657196E0,-8.759783936E-1,9.314979401E0,9.426568377E0
1.413726178E2,8.029302979E-1,-1.284329224E-1,8.737180939E0,8.774937198E0
1.413826588E2,4.601431274E-1,5.683680725E-1,8.180338898E0,8.212960395E0
1.413927008E2,3.998185730E-1,8.762777710E-1,7.903115387E0,7.961592205E0
1.414027428E2,8.617579651E-1,8.708889771E-1,7.859106903E0,7.954032670E0
1.414127838E2,1.632205811E0,5.137316895E-1,8.357270966E0,8.530650271E0
1.414228258E2,1.921853485E0,2.844085693E-3,9.343869324E0,9.539466591E0
1.414328668E2,1.611698456E0,-4.180805969E-1,1.094643677E1,1.107234579E1
1.414429088E2,1.140777740E0,-6.962022400E-1,1.264839752E1,1.271880621E1
1.414529498E2,8.138575745E-1,-8.259823608E-1,1.431143921E1,1.435833915E1
1.414629918E2,4.561015320E-1,-5.605842590E-1,1.516032394E1,1.517753950E1
1.414730328E2,2.215393066E-1,7.918533325E-2,1.506437347E1,1.506621048E1
1.414830748E2,4.221221924E-2,8.394543457E-1,1.450902832E1,1.453335365E1
1.414931168E2,9.220825195E-2,1.702858887E0,1.366193985E1,1.376796395E1
1.415031578E2,2.224374390E-1,2.408192139E0,1.326032501E1,1.347906107E1
1.415131998E2,3.116519165E-1,2.216291199E0,1.433913162E1,1.451274506E1
1.415232408E2,3.031196594E-1,1.697919159E0,1.671514069E1,1.680389060E1
1.415332828E2,5.194198608E-1,1.263372803E0,1.943483505E1,1.948278012E1
1.415433238E2,7.047344971E-1,7.602690125E-1,2.248833527E1,2.251221630E1
1.415533658E2,6.059399414E-1,2.567161560E-1,2.553150696E1,2.553998657E1
1.415634068E2,1.108295288E0,-8.666976929E-2,2.740081970E1,2.742336140E1
1.415734488E2,1.797013092E0,9.280700684E-3,2.744662445E1,2.750539103E1
1.415834908E2,2.526446228E0,4.583468628E-1,2.604149643E1,2.616777692E1
1.415935318E2,3.193758545E0,1.680555267E0,2.423385544E1,2.450110424E1
1.416035738E2,4.383933563E0,2.523602142E0,2.363270554E1,2.416799976E1
1.416136148E2,5.476212158E0,2.524949341E0,2.457275070E1,2.530186447E1
1.416236568E2,5.849984894E0,2.120789795E0,2.588357483E1,2.662103526E1
1.416336978E2,5.701343994E0,1.162183228E0,2.821228226E1,2.880605602E1
1.416437398E2,4.695435791E0,2.273771667E-1,3.005435165E1,3.041977763E1
1.416537808E2,4.385879517E0,-3.124003601E-1,3.038276871E1,3.069928611E1
1.416638228E2,4.956492920E0,-1.601669312E-1,2.903736649E1,2.945778552E1
1.416738648E2,5.470224609E0,6.370751953E-1,2.705593689E1,2.761073963E1
1.416839058E2,5.837111664E0,1.415157166E0,2.550022202E1,2.619801262E1
1.416939478E2,5.556744690E0,1.681603088E0,2.507854889E1,2.574177179E1
1.417039888E2,5.415438538E0,9.142987061E-1,2.558090424E1,2.616382193E1
1.417140308E2,5.372926941E0,-6.105802917E-1,2.586306747E1,2.642232789E1
1.417240718E2,5.209167480E0,-1.741478577E0,2.452125778E1,2.512887297E1
1.417341138E2,5.347479858E0,-2.078128510E0,2.204570572E1,2.277997585E1
1.417441558E2,5.727389832E0,-1.949396210E0,1.856679016E1,1.952764289E1
1.417541968E2,5.741011505E0,-1.789378967E0,1.507934235E1,1.623415091E1
1.417642388E2,4.840484161E0,-1.537452850E0,1.186268143E1,1.290415665E1
1.417742798E2,3.506607971E0,-1.782343597E0,8.741072845E0,9.585374414E0
1.417843218E2,1.926344147E0,-1.767674103E0,5.776188354E0,6.340333226E0
1.417943628E2,2.673440552E-1,-1.670825500E0,3.614234161E0,3.990716636E0
1.418044048E2,-1.503473511E0,-1.379231873E0,1.917662201E0,2.800025263E0
1.418144458E2,-2.508633270E0,-1.350192261E0,8.825646973E-1,2.982478914E0
1.418244878E2,-2.649340668E0,-1.669478302E0,8.547225952E-2,3.132645732E0
1.418345298E2,-2.182910614E0,-1.636247406E0,-7.146139526E-1,2.820120108E0
1.418445708E2,-1.491947479E0,-1.565294952E0,-1.060993652E0,2.408684931E0
1.418546128E2,-9.500743103E-1,-1.532363434E0,-1.357377319E0,2.256823448E0
1.418646538E2,-3.930825806E-1,-1.497036896E0,-1.179098053E0,1.945740373E0
1.418746958E2,5.279521179E-1,-1.448088684E0,-7.116201782E-1,1.697674160E0
1.418847368E2,1.385668488E0,-1.195863190E0,-3.712280273E-1,1.867612426E0
1.418947788E2,1.595083008E0,-6.688092041E-1,-4.670288086E-2,1.730253367E0
1.419048198E2,1.392105103E0,-3.483256531E-1,-3.173400879E-2,1.435372573E0
1.419148618E2,1.206640778E0,-1.872605896E-1,2.421963501E-1,1.244872510E0
1.419249038E2,1.037642212E0,-3.487747192E-2,5.562432861E-1,1.177847355E0
1.419349448E2,9.300160217E-1,7.738906860E-2,7.113208008E-1,1.173412183E0
1.419449868E2,5.893244934E-1,3.725752258E-1,7.331753540E-1,1.011761710E0
1.419550278E2,1.796264648E-3,9.939331055E-1,6.664141846E-1,1.196667920E0
1.419650698E2,-4.691244507E-1,1.510359192E0,3.094065857E-1,1.611519492E0
1.419751108E2,-6.831793213E-1,1.762135620E0,1.002914429E-2,1.889962040E0
1.419851528E2,-8.824150085E-1,2.076182556E0,-1.736389160E-1,2.262596015E0
1.419951948E2,-9.511221313E-1,2.346370697E0,-3.381468201E-1,2.554296778E0
1.420052358E2,-9.379495239E-1,2.282453613E0,-1.380130005E-1,2.471516011E0
1.420152778E2,-8.761280823E-1,2.074685669E0,4.073030090E-1,2.288627707E0
1.420253188E2,-4.843927002E-1,1.635798340E0,8.897497559E-1,1.924091246E0
1.420353608E2,-2.588117981E-1,1.150507507E0,1.645677795E0,2.024575629E0
1.420454018E2,-1.082249451E-1,7.039860535E-1,2.509232025E0,2.608362390E0
1.420554438E2,6.586303711E-3,4.805007935E-2,3.163371735E0,3.163743498E0
1.420654848E2,-8.681945801E-3,-4.894821167E-1,3.676354980E0,3.708807633E0
1.420755268E2,-5.553451538E-2,-8.473878479E-1,3.815715179E0,3.909070552E0
1.420855688E2,-1.781295776E-2,-1.108145599E0,3.830384674E0,3.987499307E0
1.420956152E2,5.837860107E-3,-1.488354950E0,3.438200226E0,3.746525768E0
1.421056572E2,3.218307495E-2,-1.677860870E0,3.018772430E0,3.453873165E0
1.421156982E2,9.610015869E-2,-1.549427948E0,2.522554321E0,2.961965987E0
1.421257402E2,2.642005920E-1,-1.545236664E0,1.988165588E0,2.531869015E0
1.421357812E2,4.881349182E-1,-1.643731842E0,1.575024719E0,2.328268226E0
1.421458232E2,8.122109985E-1,-1.820065155E0,1.354832611E0,2.409957526E0
1.421558652E2,1.199306030E0,-1.929936676E0,1.372196503E0,2.654414016E0
1.421659062E2,1.580413513E0,-2.424957275E0,1.772015076E0,3.393841789E0
1.421759482E2,1.873803406E0,-3.074606323E0,2.260299683E0,4.251270152E0
1.421859892E2,1.926793213E0,-3.295247498E0,2.651436310E0,4.647720157E0
1.421960312E2,1.828148346E0,-3.475772095E0,2.505639496E0,4.658470491E0
1.422060722E2,1.640588379E0,-3.559597778E0,2.065554657E0,4.430438197E0
1.422161142E2,1.368753662E0,-3.413651276E0,1.417103119E0,3.941406204E0
1.422261562E2,1.483864288E0,-3.280578003E0,1.026116180E0,3.743923033E0
1.422361972E2,1.047821045E0,-3.188070374E0,6.982978821E-1,3.427731259E0
1.422462392E2,2.025288391E-1,-2.925815735E0,-9.131011963E-3,2.932831229E0
1.422562802E2,-6.400689697E-1,-2.421813812E0,-5.005590820E-1,2.554492087E0
1.422663222E2,-1.454824677E0,-1.677711182E0,-1.206790466E0,2.527364809E0
1.422763632E2,-2.092348938E0,-1.097517700E0,-2.731370087E0,3.611488852E0
1.422864052E2,-3.074756012E0,-3.267704773E-1,-4.613705750E0,5.554024147E0
1.422964462E2,-4.566853180E0,1.048719177E0,-6.290069733E0,7.843528359E0
1.423064882E2,-6.884783020E0,3.047362976E0,-7.496860199E0,1.062495041E1
1.423165302E2,-8.332123260E0,5.395529938E0,-7.882158966E0,1.267534817E1
1.423265712E2,-8.031847687E0,6.560856628E0,-3.724704437E0,1.101947549E1
1.423366132E2,-5.508544922E0,5.349874878E0,6.210734711E0,9.876155832E0
1.423466542E2,-1.966311035E0,2.544109497E0,1.964993774E1,1.991127634E1
1.423566962E2,2.187700653E0,8.891510010E-2,3.340797775E1,3.347964930E1
1.423667372E2,8.992699585E0,-4.699028320E0,4.218377838E1,4.338687211E1
1.423767792E2,1.345866257E1,-8.364306335E0,4.529041809E1,4.798248836E1
1.423868212E2,1.236668335E1,-5.388494568E0,4.577346359E1,4.771981454E1
1.423968622E2,9.079818420E0,-1.548829193E0,4.353681473E1,4.450051922E1
1.424069042E2,6.612349548E0,1.241069183E0,3.928805008E1,3.985993350E1
1.424169452E2,7.075486450E0,2.878364410E0,3.602708130E1,3.682795239E1
1.424269872E2,8.439450073E0,3.610491943E0,3.329571121E1,3.453786842E1
1.424370282E2,9.612710266E0,4.177063751E0,2.985242157E1,3.163888642E1
1.424470702E2,1.011820908E1,3.642675018E0,2.601275620E1,2.814801451E1
1.424571122E2,9.276958466E0,3.041974182E0,2.245480499E1,2.448537998E1
1.424671532E2,7.617658997E0,2.558629303E0,1.917302948E1,2.078894831E1
1.424771952E2,5.975424042E0,2.078278198E0,1.653057449E1,1.769985384E1
1.424872362E2,4.600383453E0,1.394799500E0,1.468970261E1,1.545627239E1
1.424972782E2,3.570075989E0,8.008346558E-1,1.321586746E1,1.371298405E1
1.425073192E2,2.588117981E0,6.276448059E-1,1.163829803E1,1.193910691E1
1.425173612E2,2.000589752E0,6.884184265E-1,9.977950745E0,1.019979315E1
1.425274032E2,2.094444580E0,7.078779602E-1,8.652756500E0,8.930732577E0
1.425374442E2,2.060465240E0,8.539741516E-1,7.239994354E0,7.575771057E0
1.425474862E2,1.733844452E0,1.260678406E0,5.619314575E0,6.014334786E0
1.425575272E2,1.487157440E0,1.220561829E0,4.338428192E0,4.745879013E0
1.425675692E2,1.290167084E0,1.107546844E0,3.440595245E0,3.837823180E0
1.425776102E2,1.094374237E0,1.165177002E0,2.953807526E0,3.358611516E0
1.425876522E2,1.041085052E0,1.082399139E0,2.565065918E0,2.972374328E0
1.425976942E2,9.518705750E-1,1.050964508E0,2.233655090E0,2.645713335E0
1.426077352E2,9.301657104E-1,1.145418091E0,2.035018158E0,2.513660628E0
1.426177772E2,1.013991394E0,1.259929962E0,1.926044769E0,2.515005072E0
1.426278182E2,1.250050507E0,1.341959381E0,1.954635315E0,2.680313501E0
1.426378602E2,1.239422607E0,1.523681488E0,2.105521545E0,2.879408734E0
1.426479012E2,9.455836487E-1,1.644629974E0,2.500849457E0,3.138978209E0
1.426579432E2,6.664141846E-1,1.444945221E0,3.018772430E0,3.412471471E0
1.426679852E2,6.448590088E-1,7.298822021E-1,3.749852142E0,3.874269255E0
1.426780262E2,5.638774109E-1,2.706372070E-1,4.763693848E0,4.804579202E0
1.426880682E2,6.595285034E-1,2.709365845E-2,6.120622101E0,6.156112963E0
1.426981092E2,9.006770325E-1,-2.718347168E-1,7.429649963E0,7.488979357E0
1.427081512E2,1.099912720E0,-4.391867065E-1,8.787027283E0,8.866484163E0
1.427181922E2,1.242715759E0,-3.463796997E-1,1.003393433E1,1.011652902E1
1.427282342E2,1.206341400E0,-1.722917175E-1,1.092892319E1,1.099664976E1
1.427382752E2,1.160985718E0,-1.886077881E-1,1.176403656E1,1.182269076E1
1.427483172E2,1.121018829E0,-3.065625000E-1,1.217178864E1,1.222714613E1
1.427583592E2,1.109043732E0,-4.230203247E-1,1.233210526E1,1.238909780E1
1.427684002E2,1.236578522E0,-5.547463989E-1,1.215966385E1,1.223496199E1
1.427784422E2,1.415157166E0,-7.887098694E-1,1.178259796E1,1.189345819E1
1.427884832E2,1.496737518E0,-8.322692871E-1,1.140164017E1,1.152954005E1
1.427985252E2,1.788480835E0,-8.186476135E-1,1.102637054E1,1.120043280E1
1.428085672E2,2.063608704E0,-6.282435608E-1,1.058583664E1,1.080338411E1
1.428186082E2,2.022294617E0,-1.820214844E-1,1.001252884E1,1.021633697E1
1.428286502E2,1.866917725E0,1.164578247E-1,9.363328857E0,9.548343914E0
1.428386912E2,1.625619507E0,3.511697388E-1,8.712332611E0,8.869650415E0
1.428487332E2,1.276246033E0,6.697073364E-1,8.480015717E0,8.601626498E0
1.428587742E2,8.375083923E-1,9.650431824E-1,8.234825592E0,8.333371538E0
1.428688162E2,4.908293152E-1,1.087189178E0,8.213719482E0,8.299884425E0
1.428788582E2,2.863545227E-1,9.141490173E-1,8.529562683E0,8.583187456E0
1.428888992E2,3.324586487E-1,5.349874878E-1,9.068741455E0,9.090589197E0
1.428989412E2,5.734574890E-1,4.041595459E-2,9.550439758E0,9.567726298E0
1.429089822E2,7.360194397E-1,-1.489402771E-1,9.880503387E0,9.908998689E0
1.429190242E2,9.267228699E-1,-1.327738953E-1,9.998757477E0,1.004248950E1
1.429290652E2,1.062939606E0,1.836680603E-1,1.000624191E1,1.006421640E1
1.429391072E2,1.351090393E0,4.688250732E-1,9.832303619E0,9.935765530E0
1.429491482E2,1.680106201E0,6.288423157E-1,9.658515015E0,9.823701532E0
1.429591902E2,1.886826324E0,8.030799866E-1,9.597442017E0,9.814068693E0
