"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.088572142E1,-4.166730552E0,-4.221119013E0,8.125361037E-1,5.986627108E0
2.089572842E1,-4.205266042E0,-5.003078856E0,1.141229146E0,6.634565885E0
2.090573442E1,-4.437936693E0,-5.652239662E0,1.497593551E0,7.340700357E0
2.091574142E1,-4.813817350E0,-6.119283088E0,2.097879235E0,8.063470734E0
2.092574742E1,-5.165729100E0,-6.560880602E0,2.767293041E0,8.797034852E0
2.093575442E1,-5.353904194E0,-6.857634398E0,3.367790394E0,9.329172085E0
2.094576042E1,-5.503719800E0,-7.132806121E0,3.872541929E0,9.806346709E0
2.095576742E1,-5.593486254E0,-7.391564124E0,4.112204096E0,1.014063761E1
2.096577342E1,-5.540292379E0,-7.670962214E0,3.992552522E0,1.027029584E1
2.097578042E1,-5.322989965E0,-8.001114721E0,3.693212503E0,1.029523567E1
2.098578642E1,-5.033101970E0,-8.436131194E0,3.307165293E0,1.036521911E1
2.099579342E1,-4.862407127E0,-8.787492721E0,3.020045954E0,1.048731181E1
2.100579942E1,-4.658878999E0,-8.867591389E0,2.842501098E0,1.041245135E1
2.101580642E1,-4.082494978E0,-8.622465000E0,2.814836167E0,9.946706518E0
2.102581242E1,-3.343902179E0,-8.014021865E0,2.905059873E0,9.156724366E0
2.103581942E1,-2.668830607E0,-7.223789381E0,3.157115799E0,8.323050522E0
2.104582542E1,-1.721446016E0,-6.641140069E0,3.435505829E0,7.672732114E0
2.105583242E1,-4.131098789E-1,-6.412499903E0,3.659909686E0,7.394981656E0
2.106583842E1,8.149135816E-1,-6.186890935E0,3.667185377E0,7.238090368E0
2.107584542E1,1.783214248E0,-5.815871068E0,3.489201980E0,7.012755506E0
2.108585142E1,2.423535233E0,-5.395055729E0,3.208583575E0,6.728681736E0
2.109585842E1,2.661490597E0,-4.916624265E0,2.973189876E0,6.332186384E0
2.110586442E1,2.757662092E0,-4.434192721E0,2.878625196E0,5.962654469E0
2.111587142E1,2.767971318E0,-4.283255619E0,2.746542442E0,5.792360426E0
2.112587742E1,2.504527940E0,-4.053199843E0,2.697831627E0,5.475343337E0
2.113588442E1,2.132618127E0,-3.373870329E0,2.837867764E0,4.897402834E0
2.114589042E1,1.952837296E0,-2.460724109E0,3.175657904E0,4.466938523E0
2.115589742E1,2.032452984E0,-1.390205927E0,3.619389651E0,4.377615687E0
2.116590342E1,2.104029921E0,-1.347432375E-1,3.908122237E0,4.440553689E0
2.117591042E1,2.062809389E0,1.296178021E0,4.064786686E0,4.738960945E0
2.118591642E1,2.139499716E0,2.687401364E0,3.960585794E0,5.242692529E0
2.119592342E1,2.319220905E0,3.702617750E0,3.413808566E0,5.544569661E0
2.120592942E1,2.416927879E0,4.378845901E0,2.576580255E0,5.626241872E0
2.121593642E1,2.403431336E0,4.819124283E0,1.536823690E0,5.600202504E0
2.122594242E1,2.339604299E0,5.053713405E0,3.841011842E-1,5.582230842E0
2.123594942E1,2.195168132E0,5.187011211E0,-6.755633229E-1,5.672762487E0
2.124595542E1,2.030777757E0,5.269123660E0,-1.625592610E0,5.876246572E0
2.125596221E1,2.009575168E0,5.326605883E0,-2.286267167E0,6.134993085E0
2.126596821E1,2.178412351E0,5.264995526E0,-2.612537123E0,6.268254022E0
2.127597521E1,2.406151460E0,5.141716340E0,-2.623609995E0,6.253810133E0
2.128598121E1,2.689712183E0,5.083604372E0,-2.396463209E0,6.230619628E0
2.129598821E1,2.982943032E0,4.968713016E0,-2.036166551E0,6.142640506E0
2.130599421E1,3.303016108E0,4.785926131E0,-1.601420220E0,6.031546324E0
2.131600121E1,3.715198619E0,4.604852480E0,-1.212392245E0,6.039640891E0
2.132600721E1,4.118025584E0,4.361711805E0,-9.997477229E-1,6.081295922E0
2.133601321E1,4.550178090E0,4.175977339E0,-8.572569247E-1,6.235206237E0
2.134602021E1,4.925446544E0,4.128762826E0,-8.730718888E-1,6.486058946E0
2.135602621E1,5.365591024E0,4.356651624E0,-9.301459761E-1,6.973890733E0
2.136603321E1,5.755530142E0,4.588721182E0,-1.157207393E0,7.451282993E0
2.137603921E1,6.026514089E0,4.600268848E0,-1.466606231E0,7.722193948E0
2.138604621E1,6.302156512E0,4.406407921E0,-1.765578461E0,7.889922355E0
2.139605221E1,6.615153873E0,3.977524593E0,-1.899333519E0,7.949115075E0
2.140605921E1,7.016834199E0,3.333663704E0,-1.826482474E0,7.980307895E0
2.141606521E1,7.328773799E0,2.663604950E0,-1.539591762E0,7.948336903E0
2.142607221E1,7.624430657E0,2.245559437E0,-1.126913407E0,8.027727814E0
2.143607821E1,7.824229431E0,1.861368132E0,-7.504287332E-1,8.077524423E0
2.144608521E1,7.896292271E0,1.577196375E0,-5.791282649E-1,8.073064448E0
2.145609121E1,7.883072301E0,1.485756447E0,-4.641480316E-1,8.035280612E0
2.146609821E1,7.823055310E0,1.474626272E0,-2.890284544E-1,7.966068948E0
2.147610421E1,8.061303620E0,1.338258678E0,-5.074681520E-2,8.171788518E0
2.148611121E1,8.483394238E0,9.177818924E-1,2.147161907E-1,8.535596314E0
2.149611721E1,8.802151691E0,2.762370855E-1,5.539008915E-1,8.823887324E0
2.150612421E1,8.952888817E0,-6.226618087E-1,9.291393779E-1,9.022484463E0
2.151613021E1,8.812027053E0,-1.436637497E0,1.289061375E0,9.020943815E0
2.152613721E1,8.441356266E0,-1.877956098E0,1.643154868E0,8.802452649E0
2.153614321E1,7.940404835E0,-2.086919798E0,1.840274740E0,8.413790722E0
2.154615021E1,7.334342102E0,-1.767367709E0,1.824576136E0,7.761780773E0
2.155615621E1,6.832124750E0,-8.806099731E-1,1.680035011E0,7.090551471E0
2.156616321E1,6.888082019E0,4.783724070E-2,1.435361634E0,7.036208164E0
2.157616921E1,7.461267028E0,5.984812331E-1,1.098321108E0,7.565381332E0
2.158617621E1,8.017058909E0,8.354694682E-1,6.970138335E-1,8.090554435E0
2.159618221E1,8.114081758E0,8.113695842E-1,2.775522704E-1,8.159269492E0
2.160618921E1,7.845922017E0,5.087937158E-1,-9.153231382E-3,7.862407209E0
2.161619521E1,7.251227440E0,-1.279891187E-1,1.803354397E-2,7.252379321E0
2.162620221E1,6.322753914E0,-9.308375555E-1,4.154559280E-1,6.404395306E0
2.163620821E1,5.317433941E0,-1.548664886E0,9.598033462E-1,5.620915327E0
2.164621521E1,4.415888597E0,-2.018045445E0,1.509786749E0,5.084489704E0
2.165622121E1,3.573270907E0,-2.384858825E0,2.065183797E0,4.766634107E0
2.166622821E1,2.682627112E0,-2.505834208E0,2.604905922E0,4.501247401E0
2.167623421E1,1.866674480E0,-2.304034517E0,3.087399446E0,4.280780771E0
2.168624121E1,1.171948662E0,-1.872562627E0,3.355298987E0,4.017211191E0
2.169624721E1,5.823078346E-1,-1.374783896E0,3.443125336E0,3.752895582E0
2.170625421E1,2.351545483E-1,-1.094248522E0,3.314978342E0,3.498822502E0
2.171626021E1,-1.194118381E-2,-9.846120590E-1,3.027021682E0,3.183153117E0
2.172626721E1,-3.245502895E-1,-1.022011435E0,2.748394255E0,2.950171392E0
2.173627321E1,-7.738994569E-1,-1.192404854E0,2.460007825E0,2.841194855E0
2.174627921E1,-1.378399229E0,-1.563751872E0,2.061426523E0,2.931686146E0
2.175628621E1,-2.012285938E0,-2.011939783E0,1.733658510E0,3.332081664E0
2.176629221E1,-2.602992713E0,-2.502277932E0,1.689062820E0,3.986213632E0
2.177629921E1,-3.224769838E0,-3.081256946E0,1.893892538E0,4.845628321E0
2.178630521E1,-3.767675040E0,-3.643906150E0,2.191535257E0,5.681219413E0
2.179631221E1,-4.230403807E0,-4.172150336E0,2.411001141E0,6.412182257E0
2.180631821E1,-4.818930155E0,-4.567264532E0,2.552654033E0,7.113229629E0
2.181632521E1,-5.434412168E0,-4.837903493E0,2.522288273E0,7.700654774E0
2.182633121E1,-6.097016891E0,-5.062830384E0,2.102835335E0,8.199255022E0
2.183633821E1,-6.970771004E0,-5.225778251E0,1.575139325E0,8.853331046E0
2.184634421E1,-7.960353196E0,-5.259128430E0,1.004793139E0,9.593501139E0
2.185635121E1,-8.827641458E0,-5.319423164E0,7.740123081E-1,1.033550248E1
2.186635721E1,-9.382652151E0,-5.843285739E0,7.194770088E-1,1.107681348E1
2.187636421E1,-9.656225830E0,-6.637676763E0,6.920466238E-1,1.173798870E1
2.188637021E1,-9.700447152E0,-7.238779303E0,9.490650809E-1,1.214081238E1
2.189637721E1,-9.618293772E0,-7.620270948E0,1.185443451E0,1.232823510E1
2.190638321E1,-9.348682752E0,-7.909198830E0,1.112028077E0,1.229593029E1
2.191639021E1,-8.975859019E0,-8.105693927E0,8.856882068E-1,1.212653136E1
2.192639621E1,-8.486493847E0,-8.224576008E0,5.796520293E-1,1.183216907E1
2.193640321E1,-7.702974551E0,-8.246693101E0,1.659024650E-1,1.128588887E1
2.194640921E1,-6.852136261E0,-8.169563649E0,-1.225922117E-1,1.066342208E1
2.195641621E1,-6.112116156E0,-7.883913131E0,-1.328774641E-1,9.976557852E0
2.196642221E1,-5.445823009E0,-7.511327380E0,1.075115117E-1,9.278393502E0
2.197642921E1,-4.913705919E0,-7.216193263E0,3.957757350E-1,8.739255661E0
2.198643521E1,-4.567685823E0,-7.124371512E0,6.146294886E-1,8.485174873E0
2.199644221E1,-4.279939663E0,-7.266402134E0,5.834538158E-1,8.453336729E0
2.200644821E1,-3.894219897E0,-7.552618078E0,2.753809800E-1,8.501930553E0
2.201645421E1,-3.338689971E0,-8.085439757E0,-3.438648853E-1,8.754394888E0
2.202646121E1,-2.589842325E0,-8.637573620E0,-1.151857629E0,9.090750096E0
2.203646721E1,-1.557081369E0,-9.260737705E0,-1.905752007E0,9.582152991E0
2.204647421E1,-5.325018364E-1,-9.669782014E0,-2.573560753E0,1.002055175E1
2.205648021E1,9.225152135E-2,-9.531962557E0,-2.712297054E0,9.910770698E0
2.206648721E1,5.019553971E-1,-8.746696697E0,-1.980646069E0,8.982183542E0
2.207649321E1,9.827503055E-1,-7.799616162E0,-6.068263793E-1,7.884671755E0
2.208650021E1,1.829812464E0,-7.101229402E0,7.893700200E-1,7.375552705E0
2.209650621E1,3.012521757E0,-6.684124705E0,1.839484343E0,7.558869827E0
2.210651321E1,4.195966630E0,-6.452897732E0,2.392088322E0,8.060279873E0
2.211651921E1,5.187571374E0,-6.112385128E0,2.496472231E0,8.396697108E0
2.212652621E1,5.764109761E0,-5.496685599E0,2.240289341E0,8.273899337E0
2.213653221E1,5.824288720E0,-4.653619428E0,1.836761879E0,7.678034063E0
2.214653921E1,5.477380432E0,-3.698444299E0,1.529840945E0,6.783848461E0
2.215654521E1,5.115443630E0,-2.754075410E0,1.489486971E0,5.997605050E0
2.216655221E1,4.912336501E0,-2.046751181E0,1.701549110E0,5.587084184E0
2.217655821E1,4.845330918E0,-1.489463582E0,2.148159442E0,5.505481129E0
2.218656521E1,4.668893525E0,-9.991926759E-1,2.761371565E0,5.515625592E0
2.219657121E1,4.091876836E0,-3.903864294E-1,3.418010375E0,5.345900535E0
2.220657821E1,3.293665826E0,3.429649258E-1,3.956651788E0,5.159549678E0
2.221658421E1,2.449761164E0,1.266709224E0,4.225292755E0,5.045689337E0
2.222659121E1,1.725150812E0,2.125695609E0,3.974678169E0,4.826260839E0
2.223659721E1,1.111627616E0,2.977918519E0,3.221379622E0,4.525594031E0
2.224660421E1,6.380464178E-1,3.759121733E0,2.362861599E0,4.485667662E0
2.225661054E1,3.778529227E-1,4.398375016E0,1.653477396E0,4.714070759E0
2.226661654E1,1.877681279E-1,4.940428280E0,1.046628213E0,5.053564986E0
2.227662354E1,7.114541173E-2,5.362601928E0,6.215058142E-1,5.398965695E0
2.228662954E1,-1.201895177E-2,5.629888680E0,2.990225885E-1,5.637836953E0
2.229663654E1,-1.487981898E-1,5.763579419E0,1.359875981E-1,5.767103367E0
2.230664254E1,-2.377425259E-1,5.841987657E0,1.397314241E-1,5.848492640E0
2.231664954E1,-2.508180696E-1,5.810812057E0,6.368136786E-2,5.816571308E0
2.232665554E1,-2.156306952E-1,5.759840709E0,1.665506288E-2,5.763899633E0
2.233666254E1,2.682117820E-2,5.759115654E0,-9.573061466E-3,5.759186066E0
2.234666854E1,5.143228430E-1,5.724280282E0,-9.712590650E-2,5.748160243E0
2.235667554E1,1.286492693E0,5.605889368E0,-2.149646974E-1,5.755629321E0
2.236668154E1,1.970211713E0,5.341790518E0,-4.305836982E-1,5.709804064E0
2.237668854E1,2.535881880E0,5.111190950E0,-6.106311625E-1,5.738278510E0
2.238669454E1,3.024897389E0,5.083190973E0,-8.732203350E-1,5.979243133E0
2.239670154E1,3.252550544E0,5.085614060E0,-1.338113667E0,6.183292294E0
2.240670754E1,3.538192291E0,5.075341671E0,-1.831972425E0,6.452443005E0
2.241671454E1,3.997076513E0,4.916290389E0,-2.170770479E0,6.697669469E0
2.242672054E1,4.620458114E0,4.538348004E0,-2.236653104E0,6.851850326E0
2.243672754E1,5.198338437E0,3.968380718E0,-1.935574123E0,6.820353012E0
2.244673354E1,5.545457225E0,3.361784134E0,-1.389186903E0,6.632007890E0
2.245673954E1,5.620029690E0,2.938863212E0,-7.842689822E-1,6.390362159E0
2.246674654E1,5.580764467E0,2.707480702E0,-3.018765414E-1,6.210194300E0
2.247675254E1,5.641671989E0,2.544106573E0,-5.877036452E-2,6.189054455E0
2.248675954E1,5.799857299E0,2.446000820E0,-2.581319131E-2,6.294595382E0
2.249676554E1,6.058084960E0,2.267729740E0,-1.112070251E-1,6.469571744E0
2.250677254E1,6.397124065E0,1.867056304E0,-3.758892815E-1,6.674607726E0
2.251677854E1,6.709272995E0,1.309392144E0,-6.164796938E-1,6.863592290E0
2.252678554E1,6.800859688E0,8.096592736E-1,-5.064222313E-1,6.867583571E0
2.253679154E1,6.616366585E0,6.387580240E-1,-2.455609842E-1,6.651662860E0
2.254679854E1,6.341055699E0,6.942580408E-1,1.673332056E-1,6.381142688E0
2.255680454E1,6.377126588E0,4.808089417E-1,5.257739570E-1,6.416802865E0
2.256681154E1,6.588026885E0,-4.483294129E-2,8.324276005E-1,6.640560514E0
2.257681754E1,6.534555852E0,-5.237117171E-1,1.228724980E0,6.669667100E0
2.258682454E1,6.030053408E0,-7.941319925E-1,1.621944386E0,6.294671820E0
2.259683054E1,5.356624319E0,-8.982732421E-1,1.844293532E0,5.736003621E0
2.260683754E1,4.887171255E0,-9.342540836E-1,1.786574058E0,5.286692769E0
2.261684354E1,4.795574622E0,-1.108101161E0,1.269058489E0,5.082906017E0
2.262684954E1,4.985605622E0,-1.291673326E0,7.638689969E-1,5.206551569E0
2.263685654E1,5.181673288E0,-1.265203566E0,5.693262850E-1,5.364197101E0
2.264686254E1,5.306024269E0,-1.151153625E0,3.740469700E-1,5.442330323E0
2.265686954E1,5.354753210E0,-1.071349071E0,-1.679326183E-1,5.463457892E0
2.266687554E1,5.444715546E0,-1.003924828E0,-6.303620070E-1,5.572266029E0
2.267688254E1,5.549845560E0,-9.855803579E-1,-8.212240429E-1,5.696188490E0
2.268688854E1,5.757818157E0,-1.143254036E0,-7.567934275E-1,5.918803596E0
2.269689554E1,5.971180133E0,-1.423724506E0,-4.178619111E-1,6.152771101E0
2.270690154E1,5.938893562E0,-1.733959642E0,2.254323828E-1,6.190952474E0
2.271690854E1,5.649403177E0,-1.939617911E0,1.029008140E0,6.061083373E0
2.272691454E1,5.027579275E0,-1.921797352E0,1.812019971E0,5.679196669E0
2.273692154E1,4.130339236E0,-1.607963254E0,2.378715740E0,5.030262081E0
2.274692754E1,3.317352896E0,-1.140835043E0,2.802392122E0,4.489959514E0
2.275693454E1,2.786428054E0,-8.205397725E-1,3.156822268E0,4.289871053E0
2.276694054E1,2.418798403E0,-6.904754770E-1,3.358603249E0,4.196136066E0
2.277694754E1,2.047483837E0,-6.708609921E-1,3.469913185E0,4.084426770E0
2.278695354E1,1.605138465E0,-7.452065849E-1,3.494511836E0,3.917067183E0
2.279695954E1,1.023527033E0,-1.015027228E0,3.401470356E0,3.694304866E0
2.280696654E1,3.475608373E-1,-1.389964145E0,3.236915089E0,3.539833069E0
2.281697254E1,-4.535310960E-1,-1.779928697E0,2.922885110E0,3.452114423E0
2.282697954E1,-1.321658433E0,-2.165174255E0,2.525268014E0,3.579348979E0
2.283698554E1,-2.147772941E0,-2.522792303E0,2.180542053E0,3.966380372E0
2.284699254E1,-2.895442958E0,-2.891639052E0,1.828609691E0,4.482073151E0
2.285699854E1,-3.512906592E0,-3.348539606E0,1.522058886E0,5.086245518E0
2.286700554E1,-3.939415365E0,-3.876145861E0,1.286674542E0,5.674419048E0
2.287701154E1,-4.371098925E0,-4.506088915E0,9.553174355E-1,6.350116103E0
2.288701854E1,-4.986184496E0,-4.976688033E0,5.996454138E-1,7.070292373E0
2.289702454E1,-5.677197332E0,-5.304617429E0,3.011029547E-1,7.775615642E0
2.290703154E1,-6.270974481E0,-5.453888658E0,1.250532317E-1,8.311778434E0
2.291703754E1,-6.822062861E0,-5.597385178E0,-2.995002329E-2,8.824520356E0
2.292704354E1,-7.265755432E0,-5.732217878E0,-2.323344362E-1,9.257618651E0
2.293705054E1,-7.761486468E0,-5.627185512E0,-3.981855188E-1,9.595021662E0
2.294705654E1,-8.129941746E0,-5.429097049E0,-6.182853871E-1,9.795576776E0
2.295706354E1,-8.286717877E0,-5.396940286E0,-9.344618060E-1,9.933271188E0
2.296706954E1,-8.374177020E0,-5.502602397E0,-1.385163873E0,1.011554017E1
2.297707654E1,-8.533815948E0,-5.484896443E0,-1.711651930E0,1.028784992E1
2.298708254E1,-8.729416421E0,-5.345916313E0,-1.837738949E0,1.039994311E1
2.299708954E1,-8.643485155E0,-5.338752304E0,-1.919697178E0,1.033911742E1
2.300709554E1,-8.360030851E0,-5.606518528E0,-1.853072541E0,1.023508885E1
2.301710254E1,-8.171440020E0,-5.913917180E0,-1.769304891E0,1.024096129E1
2.302710854E1,-8.136180140E0,-6.097140267E0,-1.638993843E0,1.029848763E1
2.303711554E1,-8.043272561E0,-6.201008452E0,-1.307416370E0,1.023992563E1
2.304712154E1,-7.879275119E0,-6.323296536E0,-8.588612545E-1,1.013926517E1
2.305712754E1,-7.696916835E0,-6.382400191E0,-4.203048778E-1,1.000770789E1
2.306713454E1,-7.532488453E0,-6.427869895E0,-7.441049695E-2,9.902597165E0
2.307714054E1,-7.230312535E0,-6.509171335E0,1.659819871E-1,9.730070957E0
2.308714754E1,-6.607716215E0,-6.738935335E0,3.259058203E-1,9.443589235E0
2.309715354E1,-5.753830941E0,-7.194481966E0,3.084194295E-1,9.217497698E0
2.310716054E1,-4.870931783E0,-7.726804878E0,1.467715448E-1,9.135153635E0
2.311716654E1,-4.022105520E0,-8.136402919E0,-3.042891026E-2,9.076304931E0
2.312717354E1,-2.902858397E0,-8.579758106E0,-3.290001668E-2,9.057588997E0
2.313717954E1,-1.690314855E0,-9.221491778E0,-9.694098830E-3,9.375135673E0
2.314718654E1,-4.790541923E-1,-9.856880636E0,1.803323700E-1,9.870162540E0
2.315719254E1,8.048850220E-1,-1.068056387E1,5.339537732E-1,1.072414990E1
2.316719954E1,1.970546173E0,-1.123231767E1,1.151106262E0,1.146180867E1
2.317720554E1,2.744891188E0,-1.119375411E1,2.143383436E0,1.172299668E1
2.318721154E1,3.333508168E0,-1.061300046E1,3.412936746E0,1.163598697E1
2.319721854E1,4.109124953E0,-9.696506714E0,4.603571940E0,1.149347750E1
2.320722454E1,5.143408524E0,-8.560088657E0,5.541286406E0,1.142084165E1
2.321723154E1,6.280677350E0,-7.197144789E0,5.926212705E0,1.124125429E1
2.322723754E1,7.217251024E0,-5.609762564E0,5.966650295E0,1.091600037E1
2.323724454E1,7.860017315E0,-3.963680141E0,5.773469399E0,1.052727796E1
2.324725054E1,8.160303998E0,-2.415121674E0,5.435582780E0,1.009796683E1
2.325725721E1,8.151596909E0,-1.019177874E0,5.092391567E0,9.665387089E0
2.326726321E1,7.881164355E0,7.617518663E-2,4.544423845E0,9.097820746E0
2.327727021E1,7.472219447E0,8.051633495E-1,3.968360252E0,8.498837249E0
2.328727621E1,7.063256999E0,1.311236941E0,3.564615274E0,8.019689757E0
2.329728321E1,6.592418729E0,1.674223318E0,3.157638540E0,7.498912559E0
2.330728921E1,5.992334189E0,1.962899185E0,2.692690755E0,6.856502443E0
2.331729521E1,5.292880313E0,2.305450128E0,2.264739473E0,6.201510073E0
2.332730221E1,4.571905759E0,2.822164482E0,1.770947959E0,5.657136317E0
2.333730821E1,3.988641320E0,3.480957406E0,1.238927348E0,5.437027222E0
2.334731521E1,3.435026357E0,4.028685976E0,7.086615602E-1,5.341527682E0
2.335732121E1,2.930521574E0,4.538549148E0,4.184985998E-1,5.418627699E0
2.336732821E1,2.429948459E0,5.068836644E0,1.173324220E-1,5.622412412E0
2.337733421E1,1.928728641E0,5.461020507E0,-3.252959557E-1,5.800737592E0
2.338734121E1,1.497830948E0,5.678876068E0,-5.991326860E-1,5.903565949E0
2.339734721E1,1.152148236E0,5.779922971E0,-6.719145142E-1,5.931814581E0
2.340735421E1,9.520401442E-1,5.754647797E0,-6.251240712E-1,5.866270690E0
2.341736021E1,8.169858348E-1,5.674111172E0,-5.961101872E-1,5.763536310E0
2.342736621E1,7.507351273E-1,5.545734383E0,-7.088602924E-1,5.641033238E0
2.343737321E1,7.308592719E-1,5.446366215E0,-8.344931294E-1,5.558186666E0
2.344737921E1,7.337314242E-1,5.402582849E0,-9.182069850E-1,5.528957163E0
2.345738621E1,7.394587719E-1,5.329892603E0,-9.896535283E-1,5.471194435E0
2.346739221E1,8.287708980E-1,5.199844095E0,-1.181310639E0,5.396363094E0
2.347739921E1,1.027130088E0,5.002966005E0,-1.445692641E0,5.307983824E0
2.348740521E1,1.433671204E0,4.856098566E0,-1.617595958E0,5.315423133E0
2.349741221E1,1.986057082E0,4.854539114E0,-1.669682955E0,5.504435839E0
2.350741821E1,2.483059888E0,4.939423143E0,-1.657446486E0,5.771534999E0
2.351742521E1,2.944038582E0,5.005867978E0,-1.672392116E0,6.043423929E0
2.352743121E1,3.311777576E0,5.004096857E0,-1.671324853E0,6.229139815E0
2.353743721E1,3.717563818E0,4.958179257E0,-1.682505898E0,6.421421056E0
2.354744421E1,4.193166398E0,4.768463421E0,-1.561199270E0,6.538977826E0
2.355745021E1,4.733052099E0,4.360729473E0,-1.497019646E0,6.607481481E0
2.356745721E1,5.163737538E0,3.848416902E0,-1.473453906E0,6.606478974E0
2.357746321E1,5.558025815E0,3.325364166E0,-1.448688316E0,6.636896536E0
2.358747021E1,5.993245770E0,2.864373778E0,-1.391925593E0,6.786832019E0
2.359747621E1,6.525353504E0,2.377213590E0,-1.337142445E0,7.072434710E0
2.360748321E1,7.108473517E0,1.979919845E0,-1.374176224E0,7.505920239E0
2.361748921E1,7.533890031E0,1.733107118E0,-1.355465280E0,7.848595123E0
2.362749621E1,7.794630826E0,1.607916477E0,-1.230715372E0,8.053342500E0
2.363750221E1,8.002676513E0,1.632665402E0,-1.010993380E0,8.229856335E0
2.364750821E1,8.057470186E0,1.727801939E0,-6.940422785E-1,8.269813784E0
2.365751521E1,8.120717179E0,1.810020223E0,-4.827361840E-1,8.333981937E0
2.366752121E1,8.179783997E0,1.681978480E0,-4.006893696E-1,8.360530474E0
2.367752821E1,8.170633104E0,1.063452407E0,-3.114852709E-1,8.245435066E0
2.368753421E1,7.833512471E0,2.431593865E-1,3.693291441E-2,7.837372529E0
2.369754121E1,7.117106931E0,-3.721963263E-1,5.334185337E-1,7.146766857E0
2.370754721E1,6.231887598E0,-8.722250658E-1,8.124669604E-1,6.344864235E0
2.371755421E1,5.606362408E0,-1.391817420E0,8.701398025E-1,5.841711945E0
2.372756021E1,5.188452550E0,-1.951135756E0,1.017647512E0,5.635829758E0
2.373756721E1,4.790775812E0,-2.296638374E0,1.244252408E0,5.456578117E0
2.374757321E1,4.495484405E0,-2.264994412E0,1.362298921E0,5.214924551E0
2.375757921E1,4.472663891E0,-1.981946490E0,1.308308655E0,5.064040453E0
2.376758621E1,4.729736727E0,-1.716353091E0,9.101857746E-1,5.113190353E0
2.377759221E1,5.142596930E0,-1.548974789E0,4.143566515E-1,5.386772458E0
2.378759921E1,5.493452089E0,-1.507847813E0,1.422399527E-1,5.698407943E0
2.379760521E1,5.703427357E0,-1.643786806E0,1.585501760E-1,5.937697941E0
2.380761221E1,5.833716186E0,-2.010092647E0,3.247887097E-1,6.178851405E0
2.381761821E1,5.783927144E0,-2.586871355E0,7.582796435E-1,6.381277665E0
2.382762521E1,5.432103687E0,-2.969473386E0,1.336912065E0,6.333471128E0
2.383763121E1,4.781793319E0,-2.930560166E0,1.988227423E0,5.950359528E0
