"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.694022108E1,-4.977149963E-1,-9.975106659E0,-2.397115173E0,1.027115545E1
9.695026308E1,-8.252339172E-1,-9.835746460E0,-2.695594482E0,1.023177155E1
9.696030508E1,-9.036708069E-1,-9.698481903E0,-2.933599548E0,1.017266821E1
9.697034708E1,-7.908055115E-1,-9.493707733E0,-3.032543793E0,9.997608801E0
9.698038908E1,-5.822891235E-1,-9.327553253E0,-2.988535309E0,9.811913861E0
9.699043108E1,-3.351530457E-1,-9.279503174E0,-2.843936005E0,9.711306746E0
9.700047308E1,-9.984237671E-2,-9.308393097E0,-2.642305298E0,9.676669253E0
9.701051508E1,6.197113037E-2,-9.390123138E0,-2.380350037E0,9.687327767E0
9.702055708E1,9.969268799E-2,-9.501641235E0,-2.160307617E0,9.744642312E0
9.703059908E1,1.197509766E-2,-9.611812134E0,-2.229613495E0,9.867028541E0
9.704064108E1,-1.658551025E-1,-9.730215912E0,-2.447709961E0,1.003473436E1
9.705068408E1,-2.802172852E-1,-9.811047821E0,-2.600991211E0,1.015383358E1
9.706072608E1,-1.704954529E-1,-9.723330231E0,-2.708467712E0,1.009495007E1
9.707076808E1,2.918930054E-2,-9.597142639E0,-2.815195770E0,1.000156618E1
9.708081008E1,1.288819885E-1,-9.524244232E0,-2.979553986E0,9.980259551E0
9.709085208E1,9.355545044E-2,-9.452393646E0,-3.052901459E0,9.933614930E0
9.710089408E1,4.760101318E-2,-9.276958466E0,-3.004402313E0,9.751443867E0
9.711093608E1,3.772155762E-2,-9.095086670E0,-2.834804993E0,9.526706870E0
9.712097808E1,5.074447632E-2,-9.129365387E0,-2.546205139E0,9.477924244E0
9.713102008E1,2.050735474E-2,-9.445358276E0,-2.257156219E0,9.711331923E0
9.714106208E1,-6.571334839E-2,-9.748477936E0,-2.111060028E0,9.974653616E0
9.715110408E1,-1.574725342E-1,-9.761051788E0,-2.165546722E0,9.999626104E0
9.716114608E1,-1.513352966E-1,-9.533973999E0,-2.449057159E0,9.844665741E0
9.717118808E1,-6.092330933E-2,-9.385033722E0,-2.888992310E0,9.819819050E0
9.718123008E1,8.681945801E-3,-9.424252167E0,-3.341201935E0,9.999011684E0
9.719127208E1,7.903564453E-2,-9.473050690E0,-3.687282257E0,1.016567688E1
9.720131408E1,1.127156067E-1,-9.453740845E0,-3.664679260E0,1.013981237E1
9.721135608E1,1.212478638E-1,-9.444460144E0,-3.201242981E0,9.972987771E0
9.722139808E1,2.333647156E-1,-9.425898743E0,-2.734962616E0,9.817435852E0
9.723144008E1,4.528083801E-1,-9.403146057E0,-2.540666656E0,9.750855258E0
9.724148208E1,6.267466736E-1,-9.490863647E0,-2.491868134E0,9.832533293E0
9.725152408E1,6.887178040E-1,-9.744885406E0,-2.431693268E0,1.006728642E1
9.726156608E1,6.752458191E-1,-9.930200043E0,-2.324665833E0,1.022100294E1
9.727160808E1,6.366261292E-1,-9.925260315E0,-2.196382599E0,1.018529242E1
9.728165108E1,6.366261292E-1,-9.809101868E0,-2.080224152E0,1.004744270E1
9.729169308E1,5.536985779E-1,-9.721234589E0,-1.955982513E0,9.931508024E0
9.730173508E1,4.942721558E-1,-9.665550385E0,-1.836081848E0,9.850805335E0
9.731177708E1,6.959028625E-1,-9.605375519E0,-1.674118652E0,9.774977898E0
9.732181908E1,9.345066833E-1,-9.534572754E0,-1.665586395E0,9.723968242E0
9.733186108E1,1.282233582E0,-9.525890808E0,-1.871707764E0,9.792344387E0
9.734190308E1,1.516496429E0,-9.595645752E0,-2.301913147E0,9.983735922E0
9.735194508E1,1.387315063E0,-9.649683380E0,-2.987936554E0,1.019650907E1
9.736198708E1,1.058149567E0,-9.613458710E0,-3.604205017E0,1.032126749E1
9.737202458E1,5.420228577E-1,-9.564061432E0,-3.947740631E0,1.036097080E1
9.738206658E1,-1.137634277E-1,-9.492210846E0,-4.117038574E0,1.034722260E1
9.739210858E1,-7.714956665E-1,-9.452543335E0,-4.211941223E0,1.037719760E1
9.740215058E1,-1.225501556E0,-9.384734344E0,-4.177662506E0,1.034543169E1
9.741219258E1,-1.388213196E0,-9.294022980E0,-3.908821564E0,1.017766599E1
9.742223458E1,-1.308728485E0,-9.289232941E0,-3.544778595E0,1.002836348E1
9.743227658E1,-1.169368286E0,-9.506281586E0,-3.372337189E0,1.015428333E1
9.744231858E1,-1.111139374E0,-9.938881989E0,-3.616629181E0,1.063466090E1
9.745236058E1,-1.215622101E0,-1.049856812E1,-4.201163635E0,1.137310184E1
9.746240258E1,-1.378333740E0,-1.109058701E1,-4.915777588E0,1.220925032E1
9.747244458E1,-1.469793549E0,-1.161689255E1,-5.753585358E0,1.304669422E1
9.748248658E1,-1.346150665E0,-1.193782516E1,-6.689289551E0,1.375028676E1
9.749252958E1,-8.635542297E-1,-1.184292252E1,-7.379953308E0,1.398085299E1
9.750257158E1,-2.291734314E-1,-1.138786880E1,-7.309449921E0,1.353381449E1
9.751261358E1,1.432521057E-1,-1.049482590E1,-6.412066040E0,1.229945050E1
9.752265558E1,1.306782532E-1,-9.113797760E0,-4.313879242E0,1.008404386E1
9.753269758E1,1.481918335E-2,-7.535479889E0,-1.639839935E0,7.711857868E0
9.754273958E1,-6.735992432E-2,-6.249953156E0,6.047424316E-1,6.279503580E0
9.755278158E1,-3.420387268E-1,-5.424569550E0,1.965263214E0,5.779723591E0
9.756282358E1,-8.762777710E-1,-5.227429504E0,2.542612610E0,5.878669989E0
9.757286558E1,-1.378184052E0,-5.799839172E0,2.406844940E0,6.428874573E0
9.758290758E1,-1.778900757E0,-6.616091766E0,1.668430481E0,7.051299060E0
9.759294958E1,-1.946252747E0,-7.483837280E0,2.131567383E-1,7.735706560E0
9.760299158E1,-2.058668976E0,-8.322094116E0,-1.787433014E0,8.757298968E0
9.761303358E1,-2.242037659E0,-8.869505768E0,-3.427572327E0,9.769499347E0
9.762307558E1,-2.190245361E0,-9.120384064E0,-4.093986511E0,1.023422228E1
9.763311758E1,-1.870510254E0,-9.010662231E0,-4.140839081E0,1.009145137E1
9.764315958E1,-1.397493896E0,-8.678203583E0,-3.887116699E0,9.611133276E0
9.765320158E1,-8.616082764E-1,-8.164022827E0,-3.588637390E0,8.959461806E0
9.766324358E1,-3.558100891E-1,-7.744295654E0,-3.335962830E0,8.439749048E0
9.767328558E1,1.496887207E-4,-7.576494598E0,-2.982697449E0,8.142466119E0
9.768332758E1,2.294728088E-1,-7.760012970E0,-2.761756897E0,8.240009722E0
9.769336958E1,2.290237427E-1,-8.300838318E0,-3.086880798E0,8.859187419E0
9.770341258E1,1.526824951E-2,-9.222022705E0,-4.231999512E0,1.014671157E1
9.771345458E1,-4.276606750E-1,-1.033615585E1,-5.687422943E0,1.180532893E1
9.772349658E1,-9.958790588E-1,-1.161030624E1,-6.737639008E0,1.346056335E1
9.773353858E1,-1.627715149E0,-1.280257690E1,-7.458240509E0,1.490572989E1
9.774358058E1,-2.390379181E0,-1.366358643E1,-7.537575531E0,1.578678408E1
9.775362258E1,-3.107537842E0,-1.372406067E1,-6.654561768E0,1.556566173E1
9.776366458E1,-3.532803497E0,-1.249930756E1,-5.362598419E0,1.405243224E1
9.777370658E1,-3.513942719E0,-1.047806076E1,-4.431085510E0,1.190680770E1
9.778374858E1,-2.959645386E0,-8.609047394E0,-3.712729340E0,9.831559235E0
9.779379058E1,-1.714235229E0,-7.364984436E0,-3.029849396E0,8.146262059E0
9.780383258E1,2.544708252E-3,-6.888525238E0,-2.394271088E0,7.292758084E0
9.781387458E1,1.470691681E0,-6.925947418E0,-1.856738892E0,7.319778752E0
9.782391658E1,2.437980194E0,-7.088060303E0,-1.494043121E0,7.643069484E0
9.783395858E1,3.125201111E0,-7.533533936E0,-9.587562561E-1,8.212200016E0
9.784400058E1,3.558699646E0,-8.352929993E0,-2.718347168E-1,9.083483734E0
9.785404258E1,3.540587311E0,-9.370962982E0,-4.370910645E-2,1.001761530E1
9.786408458E1,3.353626099E0,-1.023541534E1,-5.544470215E-1,1.078507982E1
9.787412658E1,3.061733093E0,-1.080887283E1,-1.739682312E0,1.136804451E1
9.788416858E1,2.145039368E0,-1.144011017E1,-2.977907410E0,1.201437668E1
9.789421058E1,9.535171509E-1,-1.151824768E1,-3.504662018E0,1.207732919E1
9.790425258E1,-1.655557251E-1,-1.109777206E1,-3.488944702E0,1.163446125E1
9.791429558E1,-8.009843445E-1,-1.051024384E1,-3.261417847E0,1.103375039E1
9.792433758E1,-1.278042297E0,-1.003588028E1,-2.978805542E0,1.054635328E1
9.793437958E1,-1.484762421E0,-9.530082092E0,-2.284848633E0,9.911988570E0
9.794442158E1,-1.673070831E0,-9.121731262E0,-1.363813934E0,9.373640471E0
9.795446358E1,-1.708996124E0,-9.013955383E0,-7.390132141E-1,9.204249015E0
9.796450558E1,-1.526375885E0,-9.206155701E0,-6.688092041E-1,9.355769978E0
9.797454758E1,-9.409432983E-1,-9.533524933E0,-9.904902649E-1,9.630915995E0
9.798458958E1,8.068222046E-2,-9.996811523E0,-1.777852936E0,1.015398992E1
9.799463158E1,1.011746063E0,-1.049811905E1,-2.834206238E0,1.092093671E1
9.800467358E1,1.563947754E0,-1.078597046E1,-3.377127228E0,1.140999911E1
9.801471558E1,1.651964722E0,-1.071157516E1,-2.962639160E0,1.123583823E1
9.802475758E1,1.306782532E0,-1.045605652E1,-2.028581543E0,1.073088727E1
9.803479958E1,7.961943054E-1,-1.004471191E1,-1.356179810E0,1.016707364E1
9.804484158E1,2.992277527E-1,-9.633516998E0,-1.163680115E0,9.708158343E0
9.805488358E1,-4.475692749E-2,-9.360634460E0,-1.419947205E0,9.467826084E0
9.806492558E1,-3.335064697E-1,-9.266330566E0,-1.916315002E0,9.468282417E0
9.807496758E1,-7.114704895E-1,-9.344917145E0,-2.426154785E0,9.680903560E0
9.808500958E1,-1.020278320E0,-9.497449951E0,-2.918930054E0,9.988126756E0
9.809505158E1,-1.091679840E0,-9.750423889E0,-3.586092682E0,1.044617593E1
9.810509358E1,-8.225395203E-1,-9.953850861E0,-4.260140991E0,1.085838475E1
9.811513658E1,-3.317102051E-1,-9.902208252E0,-4.549339600E0,1.090230484E1
9.812517858E1,3.293151855E-3,-9.542805634E0,-4.272864532E0,1.045574108E1
9.813522058E1,7.484436035E-3,-9.066795502E0,-3.549868011E0,9.736960490E0
9.814526258E1,-2.454895020E-2,-8.735684052E0,-2.747835846E0,9.157695143E0
9.815530458E1,2.204914856E-1,-8.681796112E0,-2.228565674E0,8.965974860E0
9.816534658E1,7.499404907E-1,-9.051976318E0,-2.049687653E0,9.311385798E0
9.817538858E1,1.477277985E0,-9.762099609E0,-1.989063721E0,1.007160928E1
9.818543058E1,2.059267731E0,-1.039603134E1,-1.971101074E0,1.077976302E1
9.819547258E1,2.300715637E0,-1.075049423E1,-1.861229553E0,1.115036296E1
9.820551458E1,2.021097107E0,-1.063583267E1,-1.832040253E0,1.098007931E1
9.821555658E1,1.183139648E0,-1.008901978E1,-2.104922791E0,1.037395004E1
9.822559858E1,2.782713318E-1,-9.455237732E0,-2.508932648E0,9.786403759E0
9.823564058E1,-3.839515686E-1,-8.994795227E0,-2.957998810E0,9.476471756E0
9.824568258E1,-7.306306458E-1,-8.773255920E0,-3.605552216E0,9.513351006E0
9.825572458E1,-8.216413879E-1,-8.769364014E0,-4.172273712E0,9.746009835E0
9.826576658E1,-7.623646545E-1,-8.947493591E0,-3.994144135E0,9.828124379E0
9.827580858E1,-5.514532471E-1,-9.191037140E0,-3.132236481E0,9.725747774E0
9.828585058E1,-1.582209778E-1,-9.288185120E0,-2.307451630E0,9.571820606E0
9.829589258E1,4.531077576E-1,-9.238338776E0,-1.872755585E0,9.437130043E0
9.830593558E1,1.181642761E0,-9.259444885E0,-1.681303711E0,9.484744665E0
9.831597758E1,1.672771454E0,-9.567803650E0,-1.399589539E0,9.813250323E0
9.832601958E1,1.816772003E0,-9.988279266E0,-1.214125214E0,1.022450406E1
9.833606158E1,1.654060364E0,-1.024963577E1,-1.265917511E0,1.045913459E1
9.834610358E1,1.340761871E0,-1.040067169E1,-1.369053040E0,1.057572316E1
9.835614558E1,9.403445435E-1,-1.063328796E1,-1.274898834E0,1.075064779E1
9.836618758E1,5.016069031E-1,-1.087698120E1,-1.049617310E0,1.093901394E1
9.837622950E1,-6.900650024E-2,-1.115136063E1,-7.698490906E-1,1.117811582E1
9.838627150E1,-7.955955505E-1,-1.126766876E1,-5.414241028E-1,1.130869010E1
9.839631350E1,-1.446292419E0,-1.094972992E1,-6.044430542E-1,1.106136061E1
9.840635550E1,-1.947599945E0,-9.853858795E0,-9.659413147E-1,1.009082362E1
9.841639750E1,-2.318229218E0,-8.424930267E0,-1.663191376E0,8.894933517E0
9.842643950E1,-2.515518951E0,-6.803352356E0,-3.024610291E0,7.858861640E0
9.843648150E1,-2.160008240E0,-5.302722931E0,-5.556595001E0,7.978737625E0
9.844652350E1,-1.336271210E0,-4.640350342E0,-8.702752533E0,9.952706852E0
9.845656550E1,-6.280938721E-1,-5.361251221E0,-1.078462326E1,1.206008356E1
9.846660750E1,-3.025209045E-1,-7.102430420E0,-1.083806213E1,1.296146703E1
9.847664950E1,-5.474116516E-1,-9.048683167E0,-8.815767517E0,1.264500231E1
9.848669150E1,-1.381477203E0,-1.065843567E1,-5.886209564E0,1.225390522E1
9.849673450E1,-2.084864502E0,-1.169398224E1,-3.206033020E0,1.230343563E1
9.850677650E1,-2.462828522E0,-1.222268280E1,-1.463955688E0,1.255399002E1
9.851681850E1,-2.631228333E0,-1.218975128E1,-6.459068298E-1,1.248721724E1
9.852686050E1,-2.815794525E0,-1.144579834E1,-8.878038025E-1,1.182045659E1
9.853690250E1,-2.831511841E0,-1.041743683E1,-1.545386353E0,1.090544214E1
9.854694450E1,-2.721640320E0,-9.509574738E0,-2.291434937E0,1.015332516E1
9.855698650E1,-2.539020081E0,-8.859476624E0,-2.917283478E0,9.666824293E0
9.856702850E1,-2.306852875E0,-8.376730499E0,-3.191812592E0,9.256287142E0
9.857707050E1,-2.053579559E0,-8.327782288E0,-3.001857605E0,9.087370132E0
9.858711250E1,-1.895358582E0,-8.838370514E0,-2.537223816E0,9.388646451E0
9.859715450E1,-1.751507721E0,-9.424701233E0,-2.173330536E0,9.829350856E0
9.860719650E1,-1.592837677E0,-9.715995483E0,-2.015708313E0,1.004991443E1
9.861723850E1,-1.483415222E0,-9.709558868E0,-1.976190491E0,1.001905100E1
9.862728050E1,-1.437909851E0,-9.641749878E0,-2.045795746E0,9.960733190E0
9.863732250E1,-1.516496429E0,-9.480535126E0,-2.257305908E0,9.862846326E0
9.864736450E1,-1.593436432E0,-9.310638428E0,-2.364333344E0,9.737407240E0
9.865740650E1,-1.670376434E0,-9.128616943E0,-2.287692719E0,9.557998886E0
9.866744850E1,-1.808090057E0,-9.015003204E0,-2.112407227E0,9.434073178E0
9.867749150E1,-2.005978546E0,-8.828940125E0,-1.910626831E0,9.253357690E0
9.868753350E1,-2.192939758E0,-8.564889221E0,-1.690434723E0,9.001326664E0
9.869757550E1,-2.290836182E0,-8.452173615E0,-1.406026154E0,8.869277240E0
9.870761750E1,-2.308200073E0,-8.422984314E0,-1.307830353E0,8.830904402E0
9.871765950E1,-2.350561981E0,-8.767717438E0,-1.464404755E0,9.194699124E0
9.872770150E1,-2.561623077E0,-8.779393158E0,-1.685195618E0,9.299437686E0
9.873774350E1,-2.700234833E0,-8.875792694E0,-1.887425079E0,9.467488449E0
9.874778550E1,-2.815644836E0,-9.044491882E0,-1.998344421E0,9.681119237E0
9.875782750E1,-2.882855072E0,-9.482032013E0,-1.861379242E0,1.008387411E1
9.876786950E1,-2.882705383E0,-9.923014984E0,-1.519939270E0,1.044444503E1
9.877791150E1,-2.721790009E0,-1.033525772E1,-1.135838013E0,1.074782866E1
9.878795350E1,-2.402354279E0,-1.048225204E1,-8.286767578E-1,1.078589909E1
9.879799550E1,-1.923949127E0,-1.057565781E1,-5.110372925E-1,1.076137897E1
9.880803750E1,-1.381776581E0,-1.054497162E1,-1.610650635E-1,1.063633748E1
9.881807950E1,-8.170010376E-1,-1.044138702E1,1.282832336E-1,1.047408756E1
9.882812150E1,-4.447251892E-1,-1.031954041E1,3.463796997E-1,1.033492494E1
9.883816350E1,-3.406915283E-1,-1.016655853E1,3.329077148E-1,1.017771146E1
9.884820550E1,-3.977229309E-1,-1.007569748E1,1.531315613E-1,1.008470686E1
9.885824850E1,-5.324427795E-1,-1.010368927E1,-1.161584473E-1,1.011837561E1
9.886829050E1,-6.990463257E-1,-1.030352371E1,-4.517605591E-1,1.033708635E1
9.887833250E1,-7.725434875E-1,-1.049617310E1,-9.036708069E-1,1.056328992E1
9.888837450E1,-8.815168762E-1,-1.039618103E1,-1.545386353E0,1.054731582E1
9.889841650E1,-9.801617432E-1,-1.024634262E1,-2.309547272E0,1.054904084E1
9.890845850E1,-9.907896423E-1,-1.005818390E1,-2.882555695E0,1.050989319E1
9.891850050E1,-9.238787842E-1,-9.702822876E0,-2.866988068E0,1.015962324E1
9.892854250E1,-8.006849670E-1,-9.404942322E0,-2.321522369E0,9.720262476E0
9.893858450E1,-5.909710693E-1,-9.313482513E0,-1.693428497E0,9.484614036E0
9.894862650E1,-2.432441711E-1,-9.482331390E0,-1.181942139E0,9.558805550E0
9.895866850E1,3.273692322E-1,-9.746681671E0,-5.291496277E-1,9.766523104E0
9.896871050E1,7.568261719E-1,-9.784552917E0,4.939727783E-2,9.813903491E0
9.897875250E1,9.693841553E-1,-9.537865906E0,8.367599487E-2,9.587366341E0
9.898879450E1,1.114432526E0,-9.184001770E0,-2.324665833E-1,9.254290307E0
9.899883650E1,1.040336609E0,-8.631949768E0,-5.165757751E-1,8.709747849E0
9.900887850E1,8.993298340E-1,-8.091872864E0,-6.038442993E-1,8.164057112E0
9.901892050E1,6.505471802E-1,-7.935597839E0,-8.328680420E-1,8.005660115E0
9.902896250E1,6.661148071E-2,-8.356971588E0,-1.315165100E0,8.460086906E0
9.903900550E1,-5.342390442E-1,-9.799372101E0,-2.148781586E0,1.004641066E1
9.904904750E1,-5.164260864E-1,-1.244257553E1,-3.414998474E0,1.291303978E1
9.905908950E1,-6.098318481E-1,-1.486079681E1,-4.925357666E0,1.566762027E1
9.906913150E1,-9.895921326E-1,-1.639914780E1,-6.272705841E0,1.758573796E1
9.907917350E1,-1.392853546E0,-1.516466492E1,-6.507717133E0,1.656072116E1
9.908921550E1,-1.723665619E0,-1.091350525E1,-5.098248138E0,1.216830942E1
9.909925750E1,-1.866468658E0,-7.308102722E0,-2.950664062E0,8.099289417E0
9.910929950E1,-1.749861145E0,-5.208119659E0,-8.731343079E-1,5.563172470E0
9.911934150E1,-1.416204987E0,-5.013823700E0,9.870474243E-1,5.302671711E0
9.912938350E1,-1.064586182E0,-6.610553284E0,2.518662415E0,7.153769553E0
9.913942550E1,-7.011419678E-1,-8.411458282E0,3.464695129E0,9.124052983E0
9.914946750E1,-2.830613708E-1,-9.893226929E0,3.913312225E0,1.064284151E1
9.915950950E1,1.341210938E-1,-1.087997498E1,3.868405609E0,1.154800441E1
9.916955150E1,4.959187317E-1,-1.100242035E1,3.537892914E0,1.156788119E1
9.917959350E1,9.346563721E-1,-1.086036575E1,3.151246948E0,1.134687112E1
9.918963550E1,1.373394012E0,-1.071741302E1,2.973566437E0,1.120675022E1
9.919967750E1,1.700613556E0,-1.052416489E1,2.815046082E0,1.102608804E1
9.920972050E1,1.983225861E0,-1.028690826E1,2.563868408E0,1.078550359E1
9.921976250E1,2.259102173E0,-1.000624191E1,2.262095947E0,1.050454654E1
9.922980450E1,2.572400665E0,-9.756112061E0,1.961371307E0,1.027842133E1
9.923984650E1,2.929557953E0,-9.534572754E0,1.572779388E0,1.009772362E1
9.924988850E1,3.423530731E0,-9.398655396E0,1.552272034E-1,1.000396828E1
9.925993050E1,4.461921387E0,-9.552685089E0,-4.177512817E0,1.134081779E1
9.926997250E1,4.783303070E0,-1.009500732E1,-6.799610138E0,1.307760908E1
9.928001450E1,3.404220886E0,-1.087249054E1,-3.898493042E0,1.204151230E1
9.929005650E1,1.971849518E0,-1.127754822E1,-9.328601074E-1,1.148657966E1
9.930009850E1,1.039588165E0,-1.098610428E1,4.715194702E-1,1.104525063E1
9.931014050E1,2.788700867E-1,-1.044677582E1,1.267115021E0,1.052703538E1
9.932018250E1,-9.250762939E-2,-1.006985962E1,2.308649139E0,1.033152899E1
9.933022450E1,-1.365161133E-1,-9.815987549E0,2.962040405E0,1.025406903E1
9.934026650E1,-1.972897339E-1,-9.505982208E0,2.500849457E0,9.831422531E0
9.935030850E1,-2.842588806E-1,-9.267378387E0,1.385219421E0,9.374643360E0
9.936035050E1,-2.709365845E-1,-9.397308197E0,4.065545654E-1,9.409999713E0
9.937039250E1,-2.468367004E-1,-9.654323730E0,-2.251318359E-1,9.660102453E0
9.938043621E1,-3.032693481E-1,-9.825417938E0,-5.926176453E-1,9.847944234E0
9.939047821E1,-3.873944092E-1,-9.949659576E0,-9.333091736E-1,1.000084327E1
9.940052021E1,-4.478686523E-1,-1.015697845E1,-1.153351593E0,1.023205832E1
9.941056221E1,-6.101312256E-1,-1.020996826E1,-1.192869415E0,1.029750695E1
9.942060421E1,-8.234376526E-1,-1.004022125E1,-1.303788757E0,1.015795046E1
9.943064621E1,-9.720785522E-1,-9.903555450E0,-1.402733002E0,1.004952771E1
9.944068821E1,-1.011596375E0,-9.756411438E0,-1.186133423E0,9.880172259E0
9.945073021E1,-9.211843872E-1,-9.496551819E0,-8.813671875E-1,9.581747505E0
9.946077221E1,-6.963519287E-1,-8.940607910E0,-7.987390137E-1,9.003186093E0
9.947081421E1,-3.778143311E-1,-8.427025909E0,-8.509803772E-1,8.478306255E0
9.948085621E1,-4.475692749E-2,-8.172854462E0,-9.624984741E-1,8.229456637E0
9.949089821E1,3.435356140E-1,-8.225395203E0,-9.214837646E-1,8.283977021E0
9.950094021E1,8.282276917E-1,-8.706794128E0,-5.013075256E-1,8.760452862E0
9.951098221E1,1.330882416E0,-9.492510223E0,7.574249268E-2,9.585652574E0
9.952102421E1,1.794767761E0,-1.024379791E1,5.313949585E-1,1.041340327E1
9.953106621E1,2.142644348E0,-1.063508423E1,6.445596313E-1,1.086790681E1
9.954110821E1,2.323468323E0,-1.045680496E1,2.306703186E-1,1.071431210E1
9.955115121E1,2.260449371E0,-9.892328796E0,-6.075865173E-1,1.016547892E1
9.956119321E1,1.934876404E0,-9.403595123E0,-1.412313080E0,9.703915507E0
9.957123521E1,1.461860046E0,-9.333989868E0,-1.835632782E0,9.624445406E0
9.958127721E1,1.047072601E0,-1.021894958E1,-1.618883514E0,1.039923437E1
9.959131921E1,1.021176453E0,-1.188393723E1,-8.978329468E-1,1.196147438E1
9.960136121E1,1.258283386E0,-1.328607147E1,4.071533203E-2,1.334558466E1
9.961140321E1,1.498833160E0,-1.443463303E1,9.645941162E-1,1.454426255E1
9.962144521E1,1.639989624E0,-1.496512985E1,1.068328400E0,1.509258106E1
9.963148721E1,1.412762146E0,-1.443822556E1,-8.322692871E-2,1.450741813E1
9.964152921E1,6.535409546E-1,-1.317560120E1,-1.845212860E0,1.332022497E1
9.965157121E1,-2.811154175E-1,-1.177601166E1,-4.074976044E0,1.246430528E1
9.966161321E1,-1.093476105E0,-1.089644073E1,-6.529421997E0,1.274995931E1
9.967165521E1,-2.021246796E0,-1.027403503E1,-7.549251251E0,1.290861840E1
9.968169721E1,-3.375181274E0,-9.921667786E0,-6.879244537E0,1.253616152E1
9.969173921E1,-4.668042755E0,-9.930050354E0,-5.192552032E0,1.213915647E1
9.970178221E1,-5.463937683E0,-1.032462982E1,-3.494932251E0,1.219291382E1
9.971182421E1,-5.584437103E0,-1.082863174E1,-1.978286133E0,1.234337147E1
9.972186621E1,-5.013374634E0,-1.116423386E1,-2.607577515E-1,1.224099822E1
9.973190821E1,-4.232448578E0,-1.115974319E1,1.114282837E0,1.198728974E1
9.974195021E1,-3.287763062E0,-1.095646591E1,2.138902130E0,1.163737228E1
9.975199221E1,-2.165097656E0,-1.085797073E1,2.863844604E0,1.143611745E1
9.976203421E1,-1.323547668E0,-1.086964645E1,3.135679321E0,1.139006046E1
9.977207621E1,-7.767347717E-1,-1.085722229E1,3.089126129E0,1.131482625E1
9.978211821E1,-4.920268250E-1,-1.078597046E1,2.828518066E0,1.116153052E1
9.979216021E1,-1.453477478E-1,-1.096050751E1,1.491498413E0,1.106247795E1
9.980220221E1,2.963836670E-1,-1.123698257E1,-8.449928284E-1,1.127260545E1
9.981224421E1,5.548960876E-1,-1.102202957E1,-2.704725494E0,1.136259590E1
9.982228621E1,4.872367859E-1,-1.044512924E1,-3.182681580E0,1.093012290E1
9.983232821E1,2.392025757E-1,-9.708810425E0,-2.793939972E0,1.010565774E1
9.984237021E1,2.499801636E-2,-8.958570557E0,-2.221230927E0,9.229868804E0
9.985241221E1,-5.313949585E-2,-8.295599213E0,-1.682950287E0,8.464757041E0
9.986245421E1,-8.652008057E-2,-7.689509583E0,-1.278341675E0,7.795524407E0
9.987249721E1,-1.681004333E-1,-7.236252136E0,-8.554710388E-1,7.288582402E0
