Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
4.171101667,-0.6459461524,-7.581127932,-2.261761487,7.937651553
4.181107667,-0.318803646,-7.356268576,-3.144795715,8.006626207
4.191113667,-0.03102605715,-7.023140422,-3.910252962,8.038379328
4.201120667,0.232030381,-6.692193863,-4.394065034,8.009188743
4.211126667,0.4360502601,-6.400649351,-4.703961616,7.955231413
4.221132667,1.05240782,-5.985075456,-4.847861009,7.773702258
4.231139667,1.618626237,-5.600868949,-5.318198172,7.891319007
4.241145667,1.768338639,-5.356058308,-6.072563251,8.287967578
4.251151667,1.434931864,-5.105712109,-6.749797708,8.584118749
4.261158667,0.7970394474,-4.848216519,-7.050657418,8.59373291
4.271164667,0.4994228218,-4.729727372,-6.492714347,8.048296947
4.281170667,0.5335082153,-4.567586421,-5.459882054,7.13847244
4.291176667,0.587566528,-3.688958069,-4.303036165,5.698224838
4.301183667,0.5500928193,-2.334568092,-3.48209235,4.228212083
4.311189667,-0.1866768913,-0.6156890041,-3.658186512,3.714330326
4.321195667,-2.113949868,1.816247508,-4.523580276,5.313221016
4.331202667,-5.011207656,5.194092774,-5.647197608,9.164149864
4.341208667,-7.513657495,9.121365811,-5.075410084,12.86134327
4.351214667,-7.904733312,12.27410906,-0.08691125929,14.5995245
4.361220667,-5.532932489,14.26763421,8.927445828,17.71660286
4.371227667,-1.201255492,15.69074593,20.4123749,25.77416481
4.381233667,5.376775578,15.58957155,32.64902787,36.57736292
4.391239667,8.273503754,15.29555367,38.22636178,41.99594696
4.401246667,6.008450285,15.45785367,35.12487931,38.84332454
4.411252667,2.026128636,14.67435016,27.66932384,31.38523908
4.421258667,-0.1659375483,13.35633395,20.48300225,24.45347773
4.431265667,-1.352903468,12.28793539,14.19582806,18.82406009
4.441271667,-2.372750995,11.75082653,8.937335808,14.952854
4.451277667,-3.166559052,10.96889826,4.628540136,12.31938347
4.461283667,-4.181897937,10.23097146,1.161783863,11.1135408
4.471290667,-4.937646174,9.261896038,-1.171454573,10.56103091
4.481296667,-4.520598488,7.927595925,-1.560593791,9.258403794
4.491302667,-3.169416586,6.758131744,-0.3426252025,7.472277979
4.501309667,-1.296480907,5.526590014,1.30692345,5.825127366
4.511315667,0.632556394,3.659242519,1.556439929,4.026498312
4.521321667,1.970118157,1.856206795,0.409564712,2.737628987
4.531328667,1.897596603,0.05421070576,-1.875968045,2.6689076
4.541334667,1.13195495,-1.784536888,-4.571107614,5.035962543
4.551341083,0.5905485349,-3.389716283,-7.155079919,7.939401281
4.561347083,0.7377752855,-5.137985816,-8.732986731,10.159147
4.571354083,1.34246385,-6.893079634,-8.945468116,11.37269343
4.581360083,1.809274849,-8.292852191,-8.350632037,11.90705372
4.591366083,1.811745152,-9.027593429,-7.472321774,11.85813882
4.601373083,1.870146996,-9.204048364,-6.429006593,11.38174336
4.611379083,2.581375557,-9.063499426,-5.679455527,11.00303307
4.621385083,3.392498096,-8.806839988,-5.885414928,11.12239105
4.631391083,3.513723156,-8.568289377,-6.928493296,11.56571885
4.641398083,3.071702596,-8.380262802,-8.047438703,12.01771322
4.651404083,2.392732978,-8.418601241,-8.882367888,12.46974247
4.661410083,1.69358608,-8.459843407,-9.225350356,12.63108362
4.671417083,1.440606002,-8.288121209,-8.893051336,12.24151383
4.681423083,1.725386162,-8.192578874,-8.027632429,11.59905981
4.691429083,2.309553704,-8.192957189,-6.842339836,10.92136439
4.701435083,2.392658426,-8.063482878,-5.708353636,10.16513019
4.711442083,2.123619993,-8.196553811,-4.679633106,9.674307328
4.721448083,1.711458094,-8.264089737,-3.794460551,9.253226403
4.731454083,1.375488339,-8.09572384,-3.166648514,8.801157621
4.741461083,1.137506662,-7.988281837,-2.879979411,8.567429575
4.751467083,0.9866103449,-7.707072864,-3.181778185,8.396194645
4.761473083,0.8911019976,-7.470516154,-3.774292919,8.417123108
4.771480083,0.889027844,-7.083553269,-4.415003328,8.394006898
4.781486083,1.145491108,-6.767235859,-5.067756663,8.531693187
4.791492083,1.551545079,-6.410075648,-5.617658059,8.663396794
4.801498083,1.788473672,-5.950388018,-6.199315099,8.777087406
4.811505083,1.846623062,-5.232182706,-6.753234701,8.740247796
4.821511083,1.855560678,-4.187527928,-7.120201862,8.466154389
4.831517083,1.543237208,-3.586854574,-7.542633373,8.493434229
4.841524083,1.112089473,-3.188711228,-7.676969644,8.386923465
4.851530083,1.101083332,-2.465245176,-6.683699028,7.208443034
4.861536083,1.383833047,-1.442353735,-4.66209906,5.072528546
4.871543083,0.8287358147,-0.2647753733,-2.675517483,2.813414802
4.881549083,-0.8415860943,1.179048936,-1.218121201,1.892681381
4.891555083,-2.965326248,3.395700908,-0.2158756936,4.513374207
4.901561083,-4.315455651,6.665486121,0.3227183568,7.947075553
4.911568083,-4.230992036,10.01140617,1.127067189,10.92702282
4.921574083,-2.43069851,12.84391204,4.113617368,13.70387608
4.931580083,0.3921438832,14.5393052,10.86269528,18.15332811
4.941587083,4.632509226,14.54086992,20.58785218,25.62726472
4.951593083,7.98173354,13.14086757,28.48830592,32.37242723
4.961599083,6.89468411,11.44162577,29.43856266,32.32764205
4.971605083,2.102216114,10.46680604,23.3104187,25.63881747
4.981612083,-2.471786164,10.38186939,15.51121068,18.82792064
4.991618083,-5.367535223,10.25057133,9.306864635,14.84932242
5.001624083,-7.360990203,9.697986644,5.361044814,13.3032298
5.011631083,-8.493988808,8.974893644,4.530401053,13.16134854
5.021637083,-7.921409571,7.806625804,6.18845448,12.72749405
5.031643083,-5.945933025,7.001126824,8.267100468,12.35778485
5.041650083,-4.082930596,6.417533771,8.898241909,11.70614245
5.051656083,-2.700282195,5.938661427,7.986722385,10.31246614
5.061662083,-1.315350603,5.584841146,6.131275728,8.397210244
5.071668083,0.1590348737,4.994046662,3.978293502,6.38690953
5.081675083,1.048526073,4.13224192,1.798846194,4.627167367
5.091681083,1.197233777,2.979238821,-0.2830028987,3.223247323
5.101687083,0.7486274254,1.685209651,-1.872043979,2.627722064
5.111694083,0.2060063244,0.3224014378,-3.094753489,3.11831372
5.121700083,-0.2049188885,-0.8755702579,-4.069662094,4.167824923
5.131706083,-0.7195746573,-2.1284438,-4.948026736,5.434245972
5.141713083,-1.009400453,-3.510598696,-5.030952533,6.217208045
5.151719083,-1.085978659,-4.93657321,-4.420362301,6.71481255
5.161725083,-1.083049788,-6.08362092,-3.69222257,7.198329518
5.171731083,-1.10812031,-6.804104893,-3.73092529,7.83859538
5.181738083,-1.147547354,-7.147504267,-4.831367183,8.70320579
5.191744083,-1.531337978,-7.261171215,-6.42458259,9.815542006
5.201750083,-2.061262216,-7.379255151,-7.98091493,11.06332733
5.211757083,-2.413330818,-7.465313301,-9.128371945,12.03670398
5.221763083,-2.707464623,-7.506498165,-9.673276311,12.53994234
5.231769083,-2.818413493,-7.573031293,-9.486578223,12.46151772
5.241775083,-2.526497099,-7.65240666,-8.500969799,11.71362467
5.251782083,-2.015954335,-7.76716353,-7.31685425,10.85952381
5.261788083,-1.352615201,-7.732853238,-6.210783827,10.01001613
5.271794083,-0.8536529933,-7.511824978,-5.16271486,9.154772671
5.281801083,-0.6941314486,-7.433427265,-4.361288466,8.646299582
5.291807083,-0.9425647312,-7.358247274,-3.459463626,8.18536009
5.301813083,-1.36725122,-7.441494083,-2.631104956,8.010488336
5.311819083,-1.658755093,-7.461847072,-2.00145514,7.901674054
5.321826083,-1.921591968,-7.310822847,-1.674971761,7.74249164
5.331832083,-1.835933329,-7.162546813,-1.832495166,7.617792763
5.341838083,-1.577061012,-6.851511194,-2.230719788,7.376071979
5.351845083,-1.269883093,-6.484366277,-2.807403186,7.179214562
5.361851083,-1.114631623,-6.219887942,-3.776611925,7.361535662
5.371857083,-1.081350587,-6.0443288,-4.949785579,7.886926335
5.381864083,-1.011692707,-5.820624855,-5.604203616,8.143113287
5.391870083,-0.9186724234,-5.427748096,-5.251488458,7.608057534
5.401876083,-0.4226941963,-5.041506173,-4.31376873,6.648613053
5.411882083,0.04255530462,-4.548912168,-3.736307067,5.886799077
5.421889083,0.165698251,-3.819281981,-3.720757567,5.334642221
5.431895083,-0.3448211244,-2.911921581,-4.334774852,5.233398697
5.441901083,-1.29359019,-1.902189884,-5.055506161,5.554263631
5.451908083,-2.26574651,-0.5973164678,-5.141759024,5.65049379
5.461914083,-2.660052182,1.030502177,-3.49949074,4.51489178
5.471920083,-0.590438388,3.089297453,0.9583504593,3.287979903
5.481927083,3.739894626,5.285184792,7.33150094,9.781150042
5.491933083,8.51744199,7.318221329,13.06813171,17.23018421
5.501939083,12.03809907,9.148204531,16.26038635,22.20373031
5.511945083,12.1671249,9.961658063,16.00420346,22.43675752
5.521952083,9.203428559,9.292168243,13.09980608,18.51087268
5.531958083,5.151767119,7.797846794,9.594215523,13.39388258
5.541964083,1.934748642,6.610521124,7.314183826,10.04686652
5.551970917,1.114410891,6.294740489,7.487987049,9.845588835
5.561976917,3.070333763,6.049112408,9.349130648,11.550972
5.571982917,5.031609176,6.110693529,10.73992597,13.34180184
5.581988917,4.915339047,5.966859625,10.01304106,12.65009735
5.591995917,3.267766461,5.246429447,7.733923278,9.900347916
5.602001917,1.719498308,4.341794434,5.533481542,7.240667878
5.612007917,1.064402871,3.458590636,4.058290429,5.437326905
5.622014917,0.9001212546,2.974853994,3.152759038,4.427173377
5.632020917,1.634249705,2.926955942,2.351216869,4.094638439
5.642026917,2.385468982,2.723286311,1.234882244,3.825138527
5.652033917,1.924747857,2.248298272,-0.4408578408,2.992299295
5.662039917,0.9841787803,1.473604179,-2.080690759,2.733018694
5.672045917,0.16652724,0.7636475337,-3.295968459,3.387373165
5.682051917,-0.3410482085,-0.005049070716,-4.024585909,4.039013631
5.692058917,-0.437426987,-0.373028385,-4.333435839,4.371402374
5.702064917,-0.6573866683,-0.4189255196,-4.223100049,4.294441739
5.712070917,-1.740249492,-0.9553718877,-4.205708091,4.650718685
5.722077917,-3.083523619,-1.576551427,-4.092858583,5.361447911
5.732083917,-4.239710235,-2.59137605,-4.043996326,6.406580913
5.742089917,-5.436615399,-3.2172357,-4.097352753,7.529654184
5.752096917,-6.117640021,-3.658046179,-4.282585528,8.315489167
5.762102917,-6.31118169,-4.028454427,-4.317184673,8.642774027
5.772108917,-6.243824689,-4.11401264,-4.26944625,8.610378507
5.782114917,-6.253939787,-4.317845408,-4.282946886,8.723484732
5.792121917,-6.390696221,-4.534962466,-4.254262201,8.916592938
5.802127917,-6.543653535,-4.584725779,-4.322731342,9.084333675
5.812133917,-6.73647892,-4.563568214,-4.394522871,9.247601546
5.822140917,-6.973619183,-4.603940315,-4.46883455,9.476186636
5.832146917,-6.887721246,-4.65279731,-4.454940396,9.430573721
5.842152917,-6.117405547,-4.484656531,-4.159731435,8.65090518
5.852158917,-4.913418236,-3.941940193,-3.429364498,7.17224596
5.862165917,-4.056153272,-3.358825443,-2.466519284,5.815307825
5.872171917,-3.734878592,-2.866140806,-1.632250834,4.982802826
5.882177917,-3.799538857,-2.415229263,-1.213090841,4.662769275
5.892184917,-4.041795434,-2.187523482,-1.683424496,4.894413892
5.902190917,-3.949048069,-2.081061473,-2.662297513,5.197463376
5.912196917,-3.412736186,-1.725104034,-3.162990496,4.962586129
5.922203917,-2.412551238,-0.6922822666,-2.617083918,3.626125542
5.932209917,-2.092634867,0.7629581469,-2.348272212,3.236604424
5.942215917,-2.039149216,1.912036595,-2.739440121,3.913891368
5.952221917,-2.025538652,3.419506677,-4.128817205,5.730878141
5.962228917,-0.8978399634,5.778207983,-5.4156122,7.970110388
5.972234917,1.551278592,8.776917447,-4.990195101,10.21483198
5.982240917,4.403477882,11.89870378,-2.585126545,12.94807509
5.992247917,7.681880136,15.57689011,1.937970166,17.47588385
6.002253917,12.15586316,19.74722138,8.199817727,24.59582835
6.012259917,17.69224667,23.36475337,14.37278703,32.64206334
6.022266917,22.8493447,26.25175763,18.79599751,39.55422675
6.032272917,26.33002846,27.24232741,22.02368277,43.82302367
6.042278917,27.59271596,26.25712537,25.0528726,45.58992249
6.052284917,25.90215494,24.15538347,26.63907719,44.31754297
6.062291917,22.3830924,22.07897871,26.74695598,41.27812715
6.072297917,20.13024207,19.43221316,26.5754361,38.58874652
6.082303917,18.69495177,16.04933929,24.58292252,34.80520928
6.092310917,16.69182433,12.47339036,20.84499636,29.47399429
6.102316917,14.37675261,8.943937315,16.69590335,23.77894486
6.112322917,11.8584036,6.336442246,13.14802339,18.80539166
6.122329917,9.693841553,4.47586992,10.69068891,15.10942768
6.132335917,8.357709507,2.643853056,8.916665901,12.5039273
6.142341917,7.106112996,1.04019803,7.577764614,10.44037214
6.152347917,5.570617794,-0.9421805692,5.738477322,8.052925481
6.162354917,3.386690934,-2.748028219,3.161539802,5.386712216
6.172360917,1.318467315,-3.671660836,0.728265447,3.968604278
6.182366917,-0.1092641415,-4.811348071,-1.038794113,4.923423821
6.192373917,-0.7518485834,-6.058901231,-2.20674328,6.491939335
6.202379917,-0.3936462522,-7.229327279,-2.932984421,7.811563729
6.212385917,0.4784215236,-8.765451642,-3.851511249,9.586248929
6.222391917,0.676405322,-10.35504938,-5.188552537,11.60196747
6.232398917,-0.1255359925,-11.89307175,-6.418497977,13.51510381
6.242404917,-1.031213637,-13.38688683,-6.622562295,14.97098767
6.252410917,-1.291331995,-14.86867652,-5.502383126,15.90664326
6.262417917,-0.9284124228,-16.27079674,-3.832461605,16.74182003
6.272423917,-0.4806917416,-17.72485777,-2.700684484,17.93586753
6.282429917,-0.186316045,-18.90528548,-2.519916642,19.07339803
6.292436917,-0.2713087597,-19.61357508,-3.584608074,19.94029465
6.302442917,-0.7086043306,-19.85710459,-5.338449419,20.57439586
6.312448917,-1.32939927,-19.68464916,-7.428933095,21.08178744
6.322454917,-1.630173026,-19.25431279,-9.343039019,21.46342012
6.332461917,-1.488897864,-18.59337862,-10.50737753,21.40877222
6.342467917,-1.001749152,-17.79243404,-10.67301862,20.77227809
6.352473917,-0.2334643375,-17.13781018,-9.678280942,19.683195
6.362480917,-0.1228926581,-16.69517829,-8.49394203,18.7320883
6.372486917,-0.6220322098,-16.25356265,-7.482403543,17.90395447
6.382492917,-1.231715977,-15.69415836,-6.781255143,17.14086206
6.392499917,-1.59018728,-15.06493948,-6.158058899,16.35245507
6.402505917,-1.387532726,-14.33115836,-5.383842523,15.37182837
6.412511917,-0.8374744054,-13.53140193,-4.640631301,14.32953804
6.422517917,-0.2283219306,-12.71007395,-3.998771621,13.32622547
6.432524917,0.303671125,-11.9808022,-3.560095376,12.50224446
6.442530917,0.8893126765,-11.2916634,-3.079137331,11.73770105
6.452536917,1.287099342,-10.55486043,-2.588496881,10.94358349
6.462543917,1.137745813,-10.04926339,-2.50078426,10.41806518
6.472549917,0.7291923769,-9.699329749,-2.671478226,10.08689819
6.482555917,0.3634817822,-9.427324294,-2.805220128,9.842551616
6.492561917,0.02280538358,-9.131422437,-3.07134153,9.634133828
6.502568917,-0.3300831442,-8.817988874,-3.411504178,9.460668234
6.512574917,-0.4660464764,-8.586294708,-3.685799988,9.355574685
6.522580917,-0.2811553247,-8.256032858,-3.763001361,9.077516517
6.532587917,-0.3727053264,-7.897717822,-3.836352927,8.788086244
6.542593917,-0.7955692381,-7.605220799,-3.975242425,8.61828673
6.552599792,-1.21919972,-7.226540496,-3.90178327,8.302604903
6.562606792,-1.222622826,-6.821485156,-3.395926611,7.717498549
6.572612792,-1.059099008,-6.595247612,-2.672472253,7.194518032
6.582618792,-1.356154374,-6.34623107,-2.363560342,6.906534657
6.592624792,-1.852988195,-6.039227105,-1.929071288,6.605084807
6.602631792,-2.520429443,-5.821568595,-1.218936887,6.459801283
6.612637792,-3.145899962,-5.57308298,-0.7849115181,6.447637285
6.622643792,-3.655395051,-5.504855329,-0.7154653072,6.646595804
6.632650792,-4.260542695,-4.650984673,-0.9472951287,6.378185521
6.642656792,-5.199457594,-2.221574158,-1.247585905,5.79018321
6.652662792,-6.911940998,1.068350619,-2.571453416,7.451756442
6.662669792,-7.147071573,4.247349622,-3.395252427,8.980442635
6.672675792,-0.8393254146,6.219348829,0.2515548187,6.280768013
6.682681792,13.40098095,8.059083433,9.083589875,18.08443312
6.692687792,28.88725209,11.7997993,20.22007869,37.18279413
6.702694792,40.35682755,14.48803916,26.85970199,50.59664415
6.712700792,42.3440108,15.21512171,25.71601234,51.82497921
6.722706792,33.50431882,14.06950715,19.35077431,41.16968396
6.732713792,22.02182101,12.1644188,13.8446899,28.71600815
6.742719792,13.06209972,9.682703192,10.78729076,19.51253013
6.752725792,6.453190092,7.702113841,8.866838268,13.40100895
6.762731792,2.756004991,6.439904049,7.246281865,10.07851817
6.772738792,1.596771099,5.522387035,5.584817172,8.014775066
6.782744792,1.815595543,5.194566983,4.43951778,7.070306318
6.792750792,2.482220228,5.328862908,3.582549269,6.884246976
6.802757792,3.433089175,5.741564652,2.472757094,7.132053952
6.812763792,4.201075342,6.417456588,1.274354458,7.775394677
6.822769792,4.140998125,6.75471697,-0.2057787216,7.92568052
6.832776792,3.59552658,6.572779101,-1.562146811,7.653073837
6.842782792,2.606627342,6.504643251,-2.707837383,7.512474507
6.852788792,1.287527066,5.866297456,-3.433398492,6.918048641
6.862794792,-0.1823384035,4.958023721,-3.681671854,6.178183726
6.872801792,-1.175016696,4.447088755,-3.717112412,5.913897811
6.882807792,-1.503260087,4.00155548,-3.3919698,5.45689438
6.892813792,-1.630216003,3.283017461,-2.845855061,4.640549417
6.902820792,-1.890108951,2.6387192,-2.367585565,4.017562977
6.912826792,-2.196785472,1.998143277,-2.116089803,3.646406316
6.922832792,-2.383684119,1.304136667,-2.061921197,3.410900387
6.932839792,-2.556620784,0.6204199862,-2.215234607,3.439257937
6.942845792,-2.698589426,0.1155368882,-2.466596467,3.65784524
6.952851792,-2.812765667,-0.405751158,-2.767497693,3.966778061
6.962857792,-2.916078367,-0.9402907491,-3.291671925,4.496972737
6.972864792,-2.858185084,-1.160889239,-3.788105212,4.885348186
6.982870792,-2.707282482,-1.27578995,-4.147821826,5.114825934
6.992876792,-2.366400919,-1.600056649,-4.475357119,5.309317841
7.002883792,-1.898281605,-1.802766752,-4.62016283,5.310305602
7.012889792,-1.333671538,-1.934429677,-4.735865779,5.286692976
7.022895792,-0.8184230804,-2.046637745,-5.061507744,5.520634297
7.032902792,-0.1535192317,-1.843007875,-5.308373095,5.621305107
7.042908792,0.793093527,-1.391216326,-5.190886161,5.432290432
7.052914792,1.512104001,-0.8168039864,-4.928801676,5.219838429
7.062920792,2.420271317,-0.2639836603,-4.081469084,4.752451
7.072927792,3.879997129,-0.03525344789,-2.541523274,4.638422262
7.082933792,5.660551479,0.07512444198,-0.5190280974,5.684793478
7.092939792,7.464311673,0.1555102086,1.905332177,7.705220495
7.102946792,8.532121425,-0.0611911118,3.988905614,9.418715855
7.112952792,8.535390018,-0.6218449527,5.29031397,10.06116275
7.122958792,7.597974345,-1.43523475,5.662494509,9.583994835
7.132965792,5.82548506,-2.324549473,5.447149158,8.307300427
7.142971792,3.573588704,-3.274921407,4.760857363,6.794218813
7.152977792,1.386591178,-4.164327346,3.521504338,5.627188476
7.162983792,-0.5063598123,-4.694258747,2.069399786,5.155083017
7.172990792,-1.914405302,-4.853750324,0.9059646696,5.295716368
7.182996792,-2.917041403,-4.86975006,-0.01196749628,5.67659576
7.193002792,-3.405986745,-4.701163139,-0.6188131714,5.838202661
7.203009792,-3.279083455,-4.292239282,-0.8812677848,5.472873035
7.213015792,-3.220778236,-3.884976034,-1.170374007,5.180369344
